"","PC1","PC2","PC3","class"
"1",-0.730127268348255,-0.0737733550629735,0.28462146940797,"W"
"2",-0.631912688176584,-0.159223901903521,0.241312538607964,"W"
"3",-0.903691364972401,0.113793530926545,0.199998524028092,"W"
"4",-0.879041618212698,0.0896521879547505,0.201395906758912,"W"
"5",-0.94345339855472,0.16153950374734,0.524292341011638,"L"
"6",-0.441198168898297,-0.344779096811194,0.238407445756399,"W"
"7",-0.495126624448589,-0.279815526120447,0.169498413681119,"W"
"8",-0.753213243649999,-0.0522998982207102,0.191990525211494,"W"
"9",-0.730127268348255,-0.0737733550629735,0.28462146940797,"L"
"10",-0.665735312771614,-0.124322466592912,0.102282600207733,"W"
"11",-0.292288867882539,-0.490245647441655,0.274543602189393,"W"
"12",-0.631912688176584,-0.159223901903521,0.241312538607964,"W"
"13",-0.316372149763323,-0.456118305891051,0.303473262179703,"W"
"14",-0.635297431820035,-0.154532768293393,0.209817207125542,"W"
"15",-0.41768211396386,-0.371433472748361,0.359507072622688,"W"
"16",-0.903691364972401,0.113793530926545,0.199998524028092,"W"
"17",-0.94345339855472,0.16153950374734,0.524292341011638,"L"
"18",-0.38825189432873,-0.382224914591006,0.198908272129888,"W"
"19",-0.192513974083228,-0.572385269033032,0.193109818786421,"W"
"20",-0.396586620203772,-0.37590423308413,0.224026126930274,"W"
"21",-0.635297431820035,-0.154532768293393,0.209817207125542,"W"
"22",-0.228780656778551,-0.532365699678083,0.296886033256904,"W"
"23",-0.753213243649999,-0.0522998982207102,0.191990525211494,"W"
"24",-0.94345339855472,0.16153950374734,0.524292341011638,"W"
"25",-0.313955356033866,-0.464979462879453,0.129976758326964,"W"
"26",-0.546131753741693,-0.226443704420763,0.397829687178638,"W"
"27",-0.879041618212698,0.0896521879547505,0.201395906758912,"W"
"28",-0.903691364972401,0.113793530926545,0.199998524028092,"W"
"29",-0.861456854818532,0.0890730976873802,0.121588799675546,"W"
"30",-0.179495296899883,-0.590195392352667,0.110298431660849,"W"
"31",-0.495126624448589,-0.279815526120447,0.169498413681119,"W"
"32",-0.446224775905589,-0.341080431279052,0.24058739870695,"W"
"33",-0.94345339855472,0.16153950374734,0.524292341011638,"W"
"34",-0.922460548945594,0.154715652849492,0.117403801582857,"W"
"35",-0.38825189432873,-0.382224914591006,0.198908272129888,"W"
"36",-0.311379736132886,-0.461420423370791,0.189615372107489,"W"
"37",-0.301441102895846,-0.458283214635294,0.234310072704903,"W"
"38",-0.879041618212698,0.0896521879547505,0.201395906758912,"W"
"39",-0.903691364972401,0.113793530926545,0.199998524028092,"W"
"40",-0.654666006829103,-0.438697304356594,0.2806122207238,"W"
"41",-1.05297627073722,-0.0477459728208056,0.232499074309408,"W"
"42",-1.02832652397752,-0.0718873157926004,0.233896457040229,"W"
"43",-0.902498149414823,-0.213839401968061,0.22449107549281,"W"
"44",-0.781197593941408,-0.320763405650872,0.27381308888928,"W"
"45",-0.94345339855472,-0.161539503747356,0.524292341011636,"W"
"46",-1.01074176058336,-0.0724664060599707,0.154089349956862,"W"
"47",-0.781197593941408,-0.320763405650872,0.27381308888928,"W"
"48",-1.02832652397752,-0.0718873157926004,0.233896457040229,"W"
"49",-0.879412174113079,-0.235312858810324,0.317122019689286,"W"
"50",-0.590483074663121,-0.506318600558545,0.270907996037715,"W"
"51",-0.566967019728684,-0.532972976495712,0.392007622904004,"W"
"52",-0.552784707386558,-0.528940242020619,0.249434402349382,"W"
"53",-1.03215041728074,-0.0702805947731378,0.239019356692703,"W"
"54",-0.48101201533122,-0.59983700542739,0.306170402482733,"W"
"55",-0.700562571590015,-0.401894709471414,0.34437208972227,"W"
"56",-0.968703953606554,-0.115907363899077,0.277806774583101,"W"
"57",-0.902498149414823,-0.213839401968061,0.22449107549281,"W"
"58",-0.94345339855472,-0.161539503747356,0.524292341011636,"W"
"59",-0.350429035229108,-0.72386236726294,0.116042486793781,"W"
"60",-0.46324026179869,-0.626518966626804,0.16247730860828,"W"
"61",-0.152975144596601,-1.00612247790082,0.743741440660652,"W"
"62",-0.590483074663121,-0.506318600558545,0.270907996037715,"W"
"63",-0.785693251805113,-0.31041578240858,0.44658304477956,"W"
"64",-0.781197593941408,-0.320763405650872,0.27381308888928,"W"
"65",-0.94345339855472,-0.161539503747356,0.524292341011636,"L"
"66",-0.565370158198507,-0.534432133212909,0.289569397723114,"W"
"67",-1.01074176058336,-0.0724664060599707,0.154089349956862,"L"
"68",-0.564350421194818,-0.533555658696565,0.270775532054617,"W"
"69",-0.647910667599875,-0.447070916905228,0.154907001929258,"W"
"70",-0.902498149414823,-0.213839401968061,0.22449107549281,"W"
"71",-0.94345339855472,-0.161539503747356,0.524292341011636,"L"
"72",-1.01074176058336,-0.0724664060599707,0.154089349956862,"W"
"73",-0.968703953606554,-0.115907363899077,0.277806774583101,"W"
"74",-0.48101201533122,-0.59983700542739,0.306170402482733,"W"
"75",-0.804213504686099,-0.293716318284521,0.379721609353272,"L"
"76",-0.566967019728684,-0.532972976495712,0.392007622904004,"W"
"77",-0.695416659506517,-0.387983208168114,0.430330237459954,"W"
"78",-0.968703953606554,-0.115907363899077,0.277806774583101,"W"
"79",-1.03215041728074,-0.0702805947731378,0.239019356692703,"W"
"80",-0.560534944500429,-0.541984469814449,0.0221055012904584,"W"
"81",-0.445739287817108,-0.645868812274715,0.411374175894863,"W"
"82",-0.760823695923303,-0.340268788718491,0.358416505834291,"W"
"83",-1.05297627073722,-0.0477459728208056,0.232499074309408,"W"
"84",-0.53966961807052,-0.534769232433429,0.408633043325904,"W"
"85",-0.537536800093554,-0.543764418338357,0.231408822411204,"W"
"86",-0.654666006829103,-0.438697304356594,0.2806122207238,"W"
"87",-0.781197593941408,-0.320763405650872,0.27381308888928,"W"
"88",-1.05297627073722,-0.0477459728208056,0.232499074309408,"W"
"89",-0.879412174113079,-0.235312858810324,0.317122019689286,"W"
"90",-1.04204436246756,-0.0588418960921591,0.48600665608296,"W"
"91",-0.730127268348255,0.0737733550629664,0.284621469407985,"L"
"92",-0.83965014053076,0.187566885989517,-0.00717179729424219,"L"
"93",-0.567871463734944,-0.0854505468405491,0.0341422172856292,"L"
"94",-0.267685885124756,-0.364524146617067,0.0664995308790827,"W"
"95",-0.525750873533919,-0.133167686041935,0.0731208877331505,"W"
"96",-0.83965014053076,0.187566885989517,-0.00717179729424219,"W"
"97",-0.730127268348255,0.0737733550629664,0.284621469407985,"W"
"98",-0.879412174113079,0.235312858810312,0.317122019689303,"L"
"99",-0.339458577180093,-0.293627383210296,0.00976353074573173,"W"
"100",-0.437784773222212,-0.209311185371298,-0.0869518330826838,"W"
"101",-0.431085400006948,-0.206042171057475,-0.0376719076412159,"W"
"102",-0.572367121598649,-0.0751029235982569,0.206912173175909,"L"
"103",-0.126707076805136,-0.500058256690133,-0.133068944252232,"W"
"104",-0.487236441383551,-0.166581850661091,0.104701218118619,"W"
"105",-0.237399878454206,-0.384509859572322,0.0271397513825687,"W"
"106",-0.482090529300053,-0.152670349357791,0.190659365856303,"L"
"107",-0.267685885124756,-0.364524146617067,0.0664995308790827,"W"
"108",-0.351024290988354,-0.298242799886242,0.0311046604509667,"L"
"109",-0.190563507163669,-0.429827758810055,0.0905648232774329,"W"
"110",-0.382183551463948,-0.26730707621608,0.0334170773846155,"W"
"111",-0.689172019208359,0.0214734568422617,-0.015179796110841,"L"
"112",0.00668384576654326,-0.658625927794408,0.0248861417824061,"W"
"113",0.0603509856098631,-0.770809619090494,0.504070569057001,"L"
"114",-0.232413157610644,-0.410555953464393,0.171703304291212,"W"
"115",-0.1756267527891,-0.450325292584632,0.235957283508452,"W"
"116",-0.714973826122911,0.0521544960325772,-0.0894124555214484,"W"
"117",-0.689172019208359,0.0214734568422617,-0.015179796110841,"L"
"118",-0.32421066988709,-0.308451559528034,-0.00826204919244691,"W"
"119",-0.169541859377484,-0.457239267142611,0.0506473050876583,"L"
"120",-0.143460994354791,-0.488329441046395,0.0429224837366915,"L"
"121",-0.169541859377484,-0.457239267142611,0.0506473050876583,"W"
"122",-0.35364088952222,-0.297660117685389,0.152336751300353,"W"
"123",-0.534833387354473,-0.121695525085449,0.189612713329761,"W"
"124",-0.446502042795431,-0.199555641382772,0.0532289267582447,"W"
"125",-0.590887374479634,-0.0584034594741983,0.140050737749621,"W"
"126",-0.828718232261093,0.176470962718164,0.246335784479309,"L"
"127",-0.557081215203278,-0.0796065274851616,-0.130553732983236,"L"
"128",-0.134891419462988,-0.491775666157173,0.108895707055213,"W"
"129",-0.473417871504803,-0.165680513577298,-0.0248874175340325,"W"
"130",-0.534833387354473,-0.121695525085449,0.189612713329761,"W"
"131",-0.879412174113079,0.235312858810312,0.317122019689303,"L"
"132",-0.281175737989466,-0.355017290214813,0.0195084109364034,"W"
"133",-0.374289487960731,-0.273997237669318,0.024131940940989,"W"
"134",-0.339458577180093,-0.293627383210296,0.00976353074573173,"W"
"135",-0.571256207378394,-0.0807594132304207,0.00264688580320727,"W"
"136",0.228761266960264,-0.935663096801375,0.28707745077868,"W"
"137",-0.230347597569607,-0.414422942297572,0.177247921876522,"W"
"138",-0.148600919002537,-0.502825949955113,-0.0392397973638978,"W"
"139",-0.406452697490515,-0.239757682045056,0.14946366265951,"L"
"140",-0.481731936430217,-0.486737831711028,0.138645733027273,"W"
"141",-0.409970700045724,-0.564118031025991,0.151329687178816,"W"
"142",-0.513656479342832,-0.474713762604415,0.199989296844628,"W"
"143",-0.597216725747889,-0.388229020813077,0.0841207667192691,"W"
"144",-0.730503652089422,-0.261921509558721,0.203026853679291,"L"
"145",-0.734999309953126,-0.251573886316429,0.375796809569571,"W"
"146",-0.60041696157669,-0.38578214808947,0.081932803310978,"W"
"147",-1.00228232888524,0.0110959232713449,0.16171283909942,"L"
"148",-0.539789132811134,-0.447476704466394,0.200121760827726,"W"
"149",-0.400032066808684,-0.560980822290494,0.19602438777623,"L"
"150",-0.430838507809405,-0.551426185315398,0.0146516792227222,"W"
"151",-0.644722717654531,-0.329141312075963,0.359544002249965,"W"
"152",-0.710129754071317,-0.28142689262634,0.287630270624302,"W"
"153",-0.764155692098116,-0.223333992125322,0.419922266187773,"W"
"154",-0.851804207562837,-0.154997505875911,0.153704840282821,"W"
"155",-0.828718232261092,-0.176470962718174,0.246335784479297,"W"
"156",-0.358217570687396,-0.62665955574419,0.122714183824797,"W"
"157",-0.443807926343944,-0.531488252932985,0.188393047330065,"W"
"158",-0.390879831795376,-0.592943255096855,0.236257917260721,"W"
"159",-0.454309443430276,-0.518352050902105,0.274059521059834,"W"
"160",-0.102281202744615,-0.947280581808666,0.672955205450663,"W"
"161",-0.299735093377122,-0.665020471170789,0.045256251583792,"W"
"162",-0.688383061888397,-0.309638648760107,0.242005524126812,"W"
"163",-0.576682360512483,-0.402306043549542,0.136689490753453,"W"
"164",-0.977632582125535,-0.0130454197004499,0.16311022183024,"W"
"165",-1.04204436246756,0.0588418960921394,0.486006656082965,"L"
"166",-0.597216725747889,-0.388229020813077,0.0841207667192691,"W"
"167",-0.697465575708951,-0.298166487803621,0.358497349723423,"W"
"168",-0.644722717654531,-0.329141312075963,0.359544002249965,"W"
"169",-1.02832652397752,0.071887315792583,0.233896457040251,"L"
"170",-0.838086369072801,-0.141952086175467,-0.0984053587598927,"W"
"171",-0.879041618212697,-0.0896521879547623,0.201395906758933,"L"
"172",-0.70599556506772,-0.24303207050289,-0.213779295632288,"W"
"173",-0.720170557242837,-0.244184956248149,-0.0805786768458444,"W"
"174",-1.02832652397752,0.071887315792583,0.233896457040251,"L"
"175",-0.207783712917686,-0.747710624650089,-0.195828004827969,"W"
"176",-0.583498887257853,-0.375183601112633,-0.167989432323444,"W"
"177",-0.631004879164495,-0.31609589237552,0.107433803207252,"W"
"178",-0.339477857028111,-0.593253301827784,0.00733926062838125,"W"
"179",-0.696411915581281,-0.268381472925897,0.0355200715815883,"W"
"180",-0.488372927044536,-0.457052926228025,-0.0734620319033199,"L"
"181",-0.357249257831712,-0.599990889989929,-0.281526619211102,"W"
"182",-0.377161993305341,-0.579897835396411,-0.0158522817819928,"W"
"183",-0.207783712917686,-0.747710624650089,-0.195828004827969,"W"
"184",-0.313653782201353,-0.62201788763284,0.00649014928551818,"L"
"185",-0.720170557242837,-0.244184956248149,-0.0805786768458444,"W"
"186",-0.739801724344077,-0.221829002491927,0.0568251751005694,"W"
"187",-0.879041618212697,-0.0896521879547623,0.201395906758933,"L"
"188",-0.583498887257853,-0.375183601112633,-0.167989432323444,"W"
"189",-0.481459745626574,-0.465556421038887,-0.0663697570411128,"W"
"190",-0.716785813599386,-0.248876089858278,-0.0490833453634225,"W"
"191",-0.879041618212697,-0.0896521879547623,0.201395906758933,"L"
"192",-0.317128814935062,-0.616116262199168,0.110722602668591,"W"
"193",-0.526071294321099,-0.43443128476595,-0.0519884382149871,"W"
"194",-0.555367047354957,-0.403183225062785,0.0662381000104581,"W"
"195",-0.988564490395203,0.0241413429717885,-0.0903973599432939,"L"
"196",-0.357249257831712,-0.599990889989929,-0.281526619211102,"W"
"197",-0.244500863918553,-0.70600889832568,-0.0742393519928084,"W"
"198",-0.586699123086654,-0.372736728389026,-0.170177395731735,"L"
"199",-0.562267021257246,-0.39828086693283,-0.0424226023548879,"W"
"200",-0.555367047354957,-0.403183225062785,0.0662381000104581,"W"
"201",-0.417120669319369,-0.538380765614955,-0.237458519819991,"W"
"202",-1.0073336743684,0.0650634648947356,-0.172992082388529,"W"
"203",-0.967738636938718,0.00160672101945634,-0.0838770775599993,"W"
"204",-0.977632582125535,0.013045419700435,0.163110221830257,"L"
"205",0.0391714094632051,-1.09934718404525,0.345959229029971,"W"
"206",-1.05297627073722,0.0477459728207875,0.232499074309432,"L"
"207",-0.741435560359089,-0.273017432830073,-0.0504807280942421,"L"
"208",-0.83965014053076,-0.187566885989526,-0.00717179729423607,"W"
"209",-0.9036913649724,-0.113793530926558,0.199998524028114,"L"
"210",-1.0319834211281,0.04092212192294,-0.174389465119349,"W"
"211",-0.83965014053076,-0.187566885989526,-0.00717179729423607,"L"
"212",-0.590477266781792,-0.392398763848643,-0.163738172893097,"L"
"213",-0.683453906788558,-0.313345633291252,-0.125615587078565,"W"
"214",-0.58001679411466,-0.427324568034581,0.0648407172796384,"W"
"215",-0.970979727001036,-0.0247204332391722,-0.17020446702666,"W"
"216",-0.9036913649724,-0.113793530926558,0.199998524028114,"L"
"217",-0.405977254234789,-0.598122839453917,0.087080358911341,"W"
"218",-0.454739834613611,-0.542584176204337,-0.0651145344434679,"W"
"219",-0.699314970158064,-0.320734572031459,-0.0115020576467209,"W"
"220",-1.0319834211281,0.04092212192294,-0.174389465119349,"L"
"221",-0.420902608315391,-0.575213954297343,-0.102177894594717,"W"
"222",-0.322165015626682,-0.690392835944637,-0.123862742743769,"W"
"223",-0.248313982862616,-0.749166406194977,-0.160242614935568,"W"
"224",-0.611348869846357,-0.396878071360822,-0.171574778462555,"W"
"225",-0.741435560359089,-0.273017432830073,-0.0504807280942421,"L"
"226",-0.609913776652634,-0.391898472274259,0.130650295404794,"W"
"227",-0.338303528961056,-0.646159230604635,0.00509276655469854,"W"
