"PC1","PC2","PC3","class"
-0.990145370245321,-0.197073963675505,0.341260454203483,"W"
-0.995883172881573,-0.149848319835409,0.340896014174088,"W"
-1.06840303688329,-0.0877673042733821,0.348750394253067,"W"
-1.12586882746816,0.0196539503102924,0.305474579148931,"W"
-1.03281977260893,-0.0721061719193346,0.283342114703081,"L"
-0.742015928479852,-0.314221545053397,0.157339449818218,"W"
-0.755420531597547,-0.347371713663087,0.163474498416187,"W"
-0.795094120851028,-0.318507550576301,0.233609019905259,"W"
-1.06840303688329,-0.0877673042733821,0.348750394253067,"W"
-0.995883172881573,-0.149848319835409,0.340896014174088,"W"
-0.382723588150092,-0.677923068998946,0.024619951240455,"W"
-0.419564957822559,-0.67248949423979,0.118827624806762,"W"
-0.662286085348772,-0.430451606404535,0.159442631633443,"W"
-0.571638142830095,-0.531466917518468,0.143399672509542,"W"
-0.990145370245321,-0.197073963675505,0.341260454203483,"W"
-0.438998382134289,-0.630824578280086,0.134964556107715,"W"
-0.308724014627524,-0.76443322585832,-0.0558733361343398,"W"
-0.717880174097724,-0.380454411311646,0.178141356976921,"W"
-0.814899603129417,-0.299739985384239,0.244312114176742,"W"
-0.965179944408289,-0.129105228535622,0.295992062872898,"W"
-0.995883172881573,-0.149848319835409,0.340896014174088,"L"
-0.757848558345349,-0.355798069840757,0.208354570749106,"W"
-0.624664435384329,-0.462168218326732,0.149432933155228,"W"
-0.802177881844189,-0.294065805878013,0.240566187618964,"W"
-1.12586882746816,0.0196539503102924,0.305474579148931,"L"
-0.545627990595782,-0.542352271897731,0.116851393704141,"W"
-1.03281977260893,-0.0721061719193346,0.283342114703081,"W"
-0.795094120851028,-0.318507550576301,0.233609019905259,"W"
-0.944059179497634,-0.222936241220163,0.328741081608928,"W"
-0.949399563167896,-0.171577590533111,0.308738862043759,"W"
-0.772983516593691,-0.30538633983132,0.164514875517239,"W"
-0.648659185606556,-0.47436952773862,0.192420226779375,"W"
-0.949399563167896,-0.171577590533111,0.308738862043759,"W"
-0.965179944408289,-0.129105228535622,0.295992062872898,"W"
-0.995883172881573,-0.149848319835409,0.340896014174088,"W"
-0.388614029150856,-0.668232986657369,0.013269552656283,"W"
-0.839023307283432,-0.255746104506316,0.191764856859008,"W"
-1.04089066800787,-0.110489114727818,0.32377532210197,"L"
-0.331524424016177,-0.736031410879469,0.0493423396500801,"W"
-0.479158695703231,-0.572410108809157,0.0106586549103225,"W"
-0.944059179497634,-0.222936241220163,0.328741081608928,"W"
-0.995883172881573,-0.149848319835409,0.340896014174088,"L"
-0.438998382134289,-0.630824578280086,0.134964556107715,"W"
-0.483414211037704,-0.593944358652194,0.0646765112095595,"W"
-0.438468600454293,-0.630757794670562,0.0223218559222417,"W"
-0.591841636102242,-0.454244112991301,0.0928564363363016,"W"
-0.965179944408289,-0.129105228535622,0.295992062872898,"W"
-0.995883172881573,-0.149848319835409,0.340896014174088,"W"
-0.958022385598679,-0.124723061609357,0.24849671654943,"W"
-0.966298468662823,-0.24259019153046,0.32615005928196,"W"
-0.987419233573477,-0.148759178845919,0.293401040545931,"W"
-1.01812246204676,-0.169502270145706,0.33830499184712,"W"
-1.12586882746816,-0.0196539503103029,0.305474579148932,"L"
-0.616760891358464,-0.458762765066601,0.0925834632990376,"W"
-0.672584753801032,-0.46027055078964,0.147318612332055,"W"
-0.644214300510292,-0.49920030493038,0.168557682646933,"W"
-0.572252814860319,-0.531333288553676,0.0607709507744754,"W"
-0.639260667189496,-0.427589562715207,0.0741855367527427,"W"
-0.837138892294605,-0.319393935694537,0.241721091849775,"W"
-0.824417171009378,-0.313719756188311,0.237975165291997,"W"
-1.01812246204676,-0.169502270145706,0.33830499184712,"L"
-0.378429482910674,-0.711808772499245,0.0229883300306537,"W"
-0.523920074455716,-0.567836891505129,0.150754171833923,"W"
-0.728092328335439,-0.439349241314799,0.213757701893565,"W"
-0.842507407484156,-0.252449885545173,0.12318316520593,"W"
-1.09064232604847,-0.107421254583679,0.3461593719261,"L"
-0.437472834933955,-0.635031957654169,0.023215751089421,"W"
-0.56786727976097,-0.562006222208029,0.114260371377174,"W"
-0.842507407484156,-0.252449885545173,0.12318316520593,"W"
-0.837138892294605,-0.319393935694537,0.241721091849775,"W"
-1.12586882746816,-0.0196539503103029,0.305474579148932,"W"
-0.573181939198759,-0.556719109974472,0.0761242684948577,"W"
-0.817194680930358,-0.297458558348907,0.159915255121808,"L"
-0.36504336098878,-0.740047824671654,0.0324204963741324,"W"
-1.1149105820808,-0.0746596217438393,0.289333993932003,"W"
-0.672584753801032,-0.46027055078964,0.147318612332055,"W"
-0.980261674763868,-0.144377011919654,0.245905694222462,"W"
-1.06312995717306,-0.130143065038116,0.321184299775003,"W"
-0.660256404519234,-0.427153315231333,0.0756075977032934,"W"
-0.777659820762735,-0.367025663973384,0.16088347608922,"W"
-0.802630721756534,-0.34856478832979,0.210641640546634,"W"
-1.01812246204676,-0.169502270145706,0.33830499184712,"W"
-0.460707889619482,-0.650411744980859,0.0197308335952746,"W"
-0.802630721756534,-0.34856478832979,0.210641640546634,"W"
-0.695501878259175,-0.416234752321574,0.149731371877653,"W"
-0.646903724549518,-0.481822168637029,0.146841910828261,"W"
-0.779056125855452,-0.3097641806315,0.113341227529709,"W"
-0.56786727976097,-0.562006222208029,0.114260371377174,"W"
-0.980261674763868,-0.144377011919654,0.245905694222462,"L"
-0.646903724549518,-0.481822168637029,0.146841910828261,"W"
-0.681694536762832,-0.370898480980324,0.0834204530718383,"W"
-0.780087847510538,-0.375452020151054,0.205763548422139,"W"
-1.01238465941051,-0.216727913985802,0.338669431876516,"L"
-0.960656671461892,0.0620810155620104,0.381580806951292,"W"
-0.995883172881581,0.149848319835387,0.340896014174124,"L"
-0.882399004823928,-0.0472256438401125,0.374090866901709,"W"
-1.01812246204677,0.169502270145685,0.338304991847156,"L"
-0.442267160273738,-0.361831018407986,0.0961923857996676,"W"
-0.703318676914351,-0.0590558667032485,0.109198959249854,"L"
-0.463891777408702,-0.381618597683075,0.176230085207767,"W"
-0.796657584976538,-0.0560813520583458,0.295023299395095,"W"
-0.599945961671667,-0.213931191376782,0.184331943162272,"W"
-1.01812246204677,0.169502270145685,0.338304991847156,"W"
-0.995883172881581,0.149848319835387,0.340896014174124,"L"
-0.649070471268871,-0.14026191048581,0.148762662554901,"W"
-0.591390336498968,-0.207870197627707,0.214737846828959,"W"
-0.707153237708024,-0.149891665548847,0.277142526874967,"W"
-0.984924927494215,0.0948426484018506,0.324755428957195,"L"
-0.307487180347373,-0.465529687508479,0.0586371861146133,"W"
-0.525013919214167,-0.259287761803203,0.143930018988405,"W"
-0.647674166176154,-0.197523393827695,0.196304911114412,"W"
-0.984924927494215,0.0948426484018506,0.324755428957195,"W"
-0.694431516422797,-0.144217486042621,0.273396600317189,"W"
-0.960656671461892,0.0620810155620104,0.381580806951292,"W"
-0.995883172881581,0.149848319835387,0.340896014174124,"W"
-0.925073407187542,0.0777421479160579,0.316172527401306,"W"
-0.594369598563019,-0.233228418510275,0.17064956771448,"L"
-0.3075223071828,-0.524080162692642,0.167310850803158,"W"
-0.984924927494215,0.0948426484018506,0.324755428957195,"L"
-0.413142241417631,-0.383601831151947,0.15959761022363,"W"
-0.984924927494215,0.0948426484018506,0.324755428957195,"W"
-0.711135154696686,-0.111209978687709,0.287520028866337,"W"
-0.836312814076241,-0.0730879213847705,0.361571494307153,"W"
-0.850276020177287,0.0251252582260356,0.281327129247655,"W"
-0.995883172881581,0.149848319835387,0.340896014174124,"L"
-0.350631182112055,-0.480726914123004,0.14181762472036,"L"
-0.2749772227287,-0.528074749163554,0.0574503639386801,"W"
-0.285346053642571,-0.495631133050843,0.057537576348251,"W"
-0.960656671461892,0.0620810155620104,0.381580806951292,"W"
-0.995883172881581,0.149848319835387,0.340896014174124,"W"
-1.01812246204677,0.169502270145685,0.338304991847156,"L"
-0.443196284612177,-0.387216839828782,0.11154570352005,"W"
-0.427230773179807,-0.378705781094754,0.102505708521771,"W"
-0.530270749932653,-0.257651045085643,0.111029032728486,"W"
-0.29020437912561,-0.496150550041795,0.0869652900990873,"W"
-0.666476548674295,-0.165782675626377,0.273956872248841,"W"
-0.995883172881581,0.149848319835387,0.340896014174124,"L"
-0.29020437912561,-0.496150550041795,0.0869652900990873,"W"
-0.626075512607948,-0.183172380579987,0.134370740945771,"W"
-0.665237151172298,-0.155538019995927,0.197345288215464,"W"
-0.437881625174389,-0.392503952062339,0.149681806402366,"W"
-0.796657584976538,-0.0560813520583458,0.295023299395095,"W"
-0.337807058333413,-0.469221297042845,0.00510762628306783,"W"
-0.562085174388769,-0.239056449602826,0.0919326455375555,"W"
-0.628615761391397,-0.190907933852421,0.181557574624124,"W"
-0.844538217541031,-0.0723509020661565,0.281691569276992,"W"
-0.850276020177283,-0.0251252582260604,0.281327129247596,"L"
-0.37685205851811,-0.414316767493025,-0.00329321580254554,"W"
-0.481748899351226,-0.339216726368481,0.111092866528906,"W"
-0.758796797693641,-0.0812066102843899,0.202624001770379,"W"
-0.356127745972145,-0.450294193049996,0.0235351617990273,"W"
-0.980261674763872,0.144377011919641,0.24590569422244,"L"
-0.649486968146737,-0.193784488966953,0.174040134978767,"W"
-0.55352954921607,-0.232995455853752,0.122338549204242,"W"
-0.609813378893256,-0.222648652053739,0.103905613489696,"W"
-0.922795884178995,0.0369557573359664,0.289181509326575,"W"
-0.980261674763872,0.144377011919641,0.24590569422244,"W"
-0.958022385598684,0.124723061609343,0.248496716549407,"L"
-0.638953303122791,-0.225085949105373,0.157015036162697,"W"
-0.634784279887055,-0.204187776410144,0.15366377794711,"W"
-0.551109627882889,-0.210688806635091,0.0578688326263868,"L"
-0.569242733198379,-0.234674282676563,0.139427991861042,"W"
-0.929953442988604,0.0413379242622291,0.336676855650062,"W"
-0.987419233573482,0.148759178845904,0.293401040545926,"L"
-0.805609585602953,-0.0938310126845518,0.316667543005923,"W"
-0.488906458160835,-0.334834559442218,0.158588212852393,"W"
-0.676450009234736,-0.170634756848628,0.232238575573737,"W"
-0.85169577635064,-0.0679687351398938,0.329186915600479,"W"
-0.499567521459364,-0.278394136385425,0.0661250814272556,"W"
-0.672615448441063,-0.0797989580030298,0.0642950079486243,"W"
-0.381457546720162,-0.396093992134445,0.0892499106819733,"W"
-0.337385598566661,-0.483830424889905,0.0892292301706744,"W"
-0.494310690740878,-0.280030853102984,0.099026067687175,"W"
-0.76595435650325,-0.0768244433581271,0.250119348093865,"W"
-0.478571784129626,-0.278830383869299,0.0647030204767048,"L"
-0.276783951874085,-0.48627277880826,0.0137332348133832,"W"
-0.49845365002555,-0.270887148784361,0.0617061616017795,"W"
-0.579430580203043,-0.251349182776035,0.166067818373917,"L"
-0.700573713388751,-0.126640875970704,0.179691318256003,"W"
-0.49845365002555,-0.270887148784361,0.0617061616017795,"W"
-0.453392042207561,-0.32513888445569,0.0807828977332967,"W"
-0.810949969273215,-0.0424723619974997,0.296665323440754,"W"
-0.805609585602953,-0.0938310126845518,0.316667543005923,"W"
-0.965179944408293,0.129105228535606,0.295992062872894,"L"
-0.676450009234736,-0.170634756848628,0.232238575573737,"L"
-0.407178396701101,-0.41324704336212,0.104777855101136,"W"
-0.579430580203043,-0.251349182776035,0.166067818373917,"W"
-0.965179944408293,0.129105228535606,0.295992062872894,"L"
-0.603566334585171,-0.185116316517786,0.145265911215213,"W"
-0.534814972039201,-0.31283908557608,0.16090797244416,"L"
-0.253369633567365,-0.533377750740004,-0.0383213407139878,"W"
-0.120590877648127,-0.701327027849945,0.03802289875738,"W"
-0.810949969273215,-0.0424723619974997,0.296665323440754,"W"
-0.965179944408293,0.129105228535606,0.295992062872894,"L"
-0.453220048143152,-0.310547942761962,0.0700280532154149,"W"
-0.382439012944343,-0.404344922451728,0.1146936589224,"W"
-0.56740344527557,-0.29059006246889,0.204275185617528,"W"
-0.381457546720162,-0.396093992134445,0.0892499106819733,"W"
-0.929953442988606,-0.0413379242622543,0.336676855650107,"L"
-0.960656671461891,-0.0620810155620414,0.381580806951297,"L"
-0.954918868825638,-0.109306659402138,0.381945246980693,"W"
-1.06840303688329,0.0877673042733619,0.348750394253108,"L"
-0.722622056925667,-0.268030765567389,0.249039363526315,"W"
-0.80379680586375,-0.167978800232948,0.232449649636218,"W"
-0.783655018698396,-0.173290994249734,0.295374408945321,"L"
-0.402816467473784,-0.557033850447696,0.149235574252941,"W"
-0.745164931171663,-0.241143533746125,0.253917455650811,"W"
-0.954918868825638,-0.109306659402138,0.381945246980693,"W"
-0.722622056925667,-0.268030765567389,0.249039363526315,"W"
-0.997593271189252,0.0156611323540328,0.32402690748029,"W"
-0.954918868825638,-0.109306659402138,0.381945246980693,"W"
-1.06840303688329,0.0877673042733619,0.348750394253108,"L"
-0.586748509925421,-0.391779050346715,0.211833497751109,"W"
-0.485662105419341,-0.445682846713972,0.167451990302614,"W"
-0.738996412676005,-0.227863691188402,0.281811252327825,"L"
-0.568983041855822,-0.410816381289125,0.229313968510982,"W"
-0.402816467473784,-0.557033850447696,0.149235574252941,"W"
-0.997593271189252,0.0156611323540328,0.32402690748029,"W"
-1.09064232604848,0.10742125458366,0.346159371926141,"W"
-0.960656671461891,-0.0620810155620414,0.381580806951297,"L"
-0.380007044349084,-0.527610703070504,0.0664915661935975,"W"
-0.638036087674304,-0.308813497737909,0.193007186981829,"W"
-0.457497899343008,-0.503339189950403,0.133609258334129,"W"
-0.997593271189252,0.0156611323540328,0.32402690748029,"W"
-1.00566416658818,-0.022721810454451,0.36446011487918,"L"
-0.581794876604625,-0.320168308131542,0.117461351856919,"W"
-1.05744479149593,0.0327616328398255,0.33260980903618,"L"
-0.682653672678041,-0.292687107038278,0.218826149754131,"W"
-0.914173061748214,-0.0838102862597435,0.349423654820968,"L"
-0.403242099034611,-0.542990490397195,0.0630066486994511,"W"
-0.706789427060169,-0.22645424078003,0.198024242595427,"L"
-0.443932194283549,-0.48464280453579,0.0513434476875318,"W"
-0.759728890345487,-0.190037303765242,0.203191070225985,"W"
-0.559295100773593,-0.351341510482936,0.135859278403214,"W"
-0.663910200500678,-0.269951213189733,0.222592226907943,"W"
-0.960656671461891,-0.0620810155620414,0.381580806951297,"L"
-0.556443140618151,-0.351885867024205,0.122786384595629,"W"
-0.737757015174009,-0.217619035557953,0.205199668294448,"W"
-0.722622056925667,-0.268030765567389,0.249039363526315,"W"
-0.38793096288849,-0.5668523853445,0.110497303200639,"W"
-0.31560417666661,-0.622088363010068,0.0804877234358441,"W"
-0.403242099034611,-0.542990490397195,0.0630066486994511,"W"
-0.749333954407399,-0.262041706441354,0.257268713866398,"W"
-0.661490279167497,-0.247644563971072,0.158122510330088,"W"
-0.44060869104166,-0.525168349152149,0.141987561550889,"W"
-0.48468063919516,-0.437431916396689,0.142008242062188,"W"
-0.80379680586375,-0.167978800232948,0.232449649636218,"W"
-0.922795884178997,-0.0369557573359895,0.289181509326639,"L"
-0.990145370245334,0.197073963675477,0.341260454203544,"L"
-0.954918868825645,0.109306659402101,0.381945246980712,"L"
-0.882399004823933,0.047225643840074,0.374090866901732,"L"
-0.604396006040083,-0.183380447636163,0.211336209704566,"W"
-0.851695776350648,0.0679687351398612,0.329186915600543,"L"
-0.399317508883393,-0.380483866121333,0.118904637030958,"L"
-0.344268987154683,-0.44234732890154,0.14030931275925,"W"
-0.365674527645591,-0.375336145133674,0.0438535076379673,"W"
-0.659499348536051,-0.108312376155837,0.197709728244884,"W"
-0.954918868825645,0.109306659402101,0.381945246980712,"L"
-0.508490843287463,-0.2824723909446,0.204343557701544,"W"
-0.659499348536051,-0.108312376155837,0.197709728244884,"W"
-0.954918868825645,0.109306659402101,0.381945246980712,"L"
-0.559780397876242,-0.244870350436209,0.206176363774809,"W"
-0.511180267326689,-0.265094254651249,0.182627785882873,"W"
-0.666907264533705,-0.13183687434401,0.246427515601246,"W"
-0.641936363539906,-0.150297749987604,0.196669351143832,"W"
-0.990145370245334,0.197073963675477,0.341260454203544,"L"
-0.312691516265535,-0.418912512743646,0.0465263980012553,"W"
-0.511180267326689,-0.265094254651249,0.182627785882873,"W"
-0.644364390287709,-0.158724106165274,0.241549423476751,"W"
-0.298566621627271,-0.427209368781251,0.0576642430676977,"W"
-0.51664065493506,-0.272558580586765,0.18047095108149,"L"
-0.536861296578203,-0.24354263680386,0.183104487386667,"W"
-0.365674527645591,-0.375336145133674,0.0438535076379673,"W"
-0.513871883997876,-0.266865824302346,0.203856604183043,"W"
-0.927406499950226,0.0865848489476645,0.356970174829615,"L"
-0.588631795926772,-0.186002774670184,0.1710140077439,"L"
-0.399317508883393,-0.380483866121333,0.118904637030958,"W"
-0.671076287769441,-0.152735047039239,0.249778773816833,"W"
-0.458153974772455,-0.334392953842985,0.176594525237186,"W"
-0.844538217541039,0.0723509020661259,0.281691569277074,"L"
-0.524532947296405,-0.210425401245553,0.111393472757905,"W"
-0.594208159035419,-0.166705547536692,0.184696383191692,"W"
-0.388250730618795,-0.377943290983861,0.116298899453164,"L"
-0.659499348536051,-0.108312376155837,0.197709728244884,"W"
-0.478185473980193,-0.24257920762209,0.115296444546065,"W"
-0.324984432396653,-0.433683830995079,0.0555167086498865,"W"
-0.421492970543559,-0.331480137254663,0.102870148551191,"W"
-0.323887793877607,-0.405182319427737,0.0384704157945989,"W"
-0.300580046622215,-0.445697752695772,-0.017910944287455,"W"
-0.559780397876242,-0.244870350436209,0.206176363774809,"W"
-0.256110319534102,-0.48900467144597,0.0269939290451567,"W"
-0.660738746038047,-0.118557031786287,0.274321312278261,"L"
-0.335664665779011,-0.358473559589533,0.0428861669607004,"W"
-0.301784504546553,-0.476854518852552,0.167675290832577,"W"
-0.362351024403702,-0.415861689750034,0.134497621501324,"W"
-1.01238465941052,0.216727913985775,0.338669431876576,"W"
-0.583232612529539,-0.138337904568957,0.150632570280523,"W"
-0.966298468662835,0.242590191530434,0.326150059282006,"L"
-0.805609585602961,0.0938310126845199,0.316667543005972,"L"
-0.477332885114903,-0.17705613609983,0.0944551803378589,"W"
-0.651494683530417,0.0140320546815007,0.0970440266847037,"L"
-0.659311161312751,-0.0381220573029596,0.275365096301187,"L"
-0.311342697750654,-0.350044676279765,0.0320419058355974,"W"
-0.321715210717553,-0.367909823592748,0.0715340582964899,"W"
-0.499884888792316,-0.128308289449885,0.10668695553188,"L"
-0.489088826801228,-0.251433286518479,0.21309570691245,"W"
-0.6355237620457,-0.0955713093561597,0.254284500038333,"L"
-0.659311161312751,-0.0381220573029596,0.275365096301187,"W"
-0.233522060258636,-0.422543211666094,0.0453826437831003,"W"
-0.93310093411028,0.1679305697866,0.312600496392045,"L"
-0.124612660179219,-0.568937681371917,0.0563693696220995,"W"
-0.546282680364923,-0.19675904978436,0.237024204353607,"W"
-0.659311161312751,-0.0381220573029596,0.275365096301187,"L"
-0.337185073026113,-0.343445124081461,0.0964075138439711,"W"
