"","PC1","PC2","PC3","PC4","PC5","class"
"91",-0.648777261678905,0.260425238278385,0.159667448847049,0.0891293358673606,-0.299582878042392,"L"
"92",-0.144324866087529,-0.224589419432837,0.0288448957330942,-0.134297546265023,-0.0722899317855514,"W"
"93",-0.145530916451668,-0.213091318363795,0.0503600536888459,-0.15939345403932,0.0677021065569469,"L"
"94",-0.226119717985398,-0.156498569780124,0.0144375045213695,-0.105221152649775,-0.218110939615225,"W"
"95",-0.355039856819631,-0.0192172054180123,0.0615477254789089,-0.0709148874582219,-0.144711651997172,"W"
"96",-0.145530916451668,-0.213091318363795,0.0503600536888459,-0.15939345403932,0.0677021065569469,"W"
"97",-0.481002147285697,0.113239966511234,0.164048065535348,0.0223007314983894,-0.0701569981320923,"W"
"98",-0.00123812377128798,-0.362323121955375,-0.0692392031435662,-0.24471403770767,-0.0586058930826134,"W"
"99",-0.145530916451668,-0.213091318363795,0.0503600536888459,-0.15939345403932,0.0677021065569469,"L"
"100",-0.148575200456998,-0.22453999215825,-0.0328069097349386,-0.188973111056071,-0.120012151664909,"W"
"101",-0.152507254938886,-0.215992018104804,0.203096253198533,-0.011751291025648,0.0822958829342372,"W"
"102",-0.557599798265551,0.169542691463478,0.215490581557844,0.0592576352873223,-0.107119675255366,"L"
"103",-0.144324866087529,-0.224589419432837,0.0288448957330942,-0.134297546265023,-0.0722899317855514,"W"
"104",-0.487482361960366,-0.432248510727783,-0.0759468847509737,-0.240822705513306,0.0234658966955307,"W"
"105",-0.643278678097498,-0.256970194762735,0.043488095603488,-0.175334805152075,0.239798488851133,"W"
"106",-0.577596857247255,-0.33488847294667,0.188783327940442,-0.0710937792107737,0.316284732999352,"L"
"107",-0.633963675652012,-0.287196399095164,0.173214432523147,-0.0529922959861652,0.210973728433205,"W"
"108",-0.647291160157528,-0.275879101014366,0.0449303285600566,-0.137908129367631,0.0805639946628737,"L"
"109",-0.33581417556328,-0.582065306511437,-0.213605346053268,-0.375848794501142,-0.0217249107270845,"W"
"110",-0.595105253549666,-0.316494287041365,0.0316400432871973,-0.182154053037115,0.180706174590877,"W"
"111",-1.03946951289051,0.122296441735178,0.362988691570554,0.115264135603237,0.333225681775986,"W"
"112",-0.648777261678902,-0.260425238278388,0.159667448847038,-0.0891293358673587,0.299582878042417,"W"
"113",-0.309855764973183,-0.593217574914389,0.203092371166364,-0.105807066101983,0.461075880822323,"L"
"114",-0.367729942320388,-0.545082861845994,0.0781531581746887,-0.165625416250073,0.25365254144348,"W"
"115",-0.356089179623992,-0.538245220189254,0.195730867842787,-0.129077260200068,0.524135898946566,"W"
"116",-0.633140635489326,-0.279642443696399,0.0400340324832235,-0.160044223325576,0.154871226045248,"W"
"117",-0.643291608994199,-0.267694839263971,0.124280905229018,-0.101186882080378,0.241040458046988,"L"
"118",-0.33581417556328,-0.582065306511437,-0.213605346053268,-0.375848794501142,-0.0217249107270845,"W"
"119",0.140074312859815,-1.0642326817254,0.549368220789015,0.319691320542134,0.288314025198236,"W"
"120",-0.423631695121362,-0.473516556642182,0.0288463606931604,-0.248522789906674,0.367284984599366,"L"
"121",-0.487720465209354,-0.432103954016014,-0.00718034312519417,-0.20550409002552,0.105249613836763,"W"
"122",-0.654845133820535,-0.251092595294446,0.224211347253344,-0.0486246252267027,0.380807597229737,"W"
"123",-0.683389459797313,-0.236690190373909,0.184141762439388,-0.0331067004898263,0.200574924322099,"W"
"124",0.270476912827293,-0.214883353226376,-0.37702490263676,-0.160090586576946,-0.456333877899927,"W"
"125",-0.192685273031513,0.249329713105619,0.031306772780298,0.177283589875489,-0.185806835677198,"W"
"126",0.072638311618653,-0.00290069974100911,0.0722751650446617,0.147642163013668,0.014593776377274,"L"
"127",-0.144044814930294,0.197637455627815,-0.0643770665981291,0.11061466053904,-0.286720989936509,"L"
"128",0.0735892971928744,-0.0234385511202261,-0.142084217322871,0.0453952393989309,-0.353961552369866,"W"
"129",-0.024107924299904,0.0822992257996506,-0.0881934519370356,0.0521363085835842,-0.199815535800524,"L"
"130",0.0102530861024491,0.0631484216117565,0.00592256689381059,0.0942166929027376,-0.0130813636485675,"W"
"131",-0.140045263766965,0.205821717378211,0.0149735100708323,0.147335907826292,-0.126244526552394,"L"
"132",0.16403107816071,-0.0733594888749337,0.0579001964598181,0.0898869805919839,0.168144752713379,"W"
"133",0.065091902831311,0.000734880173829923,-0.163227192350069,-0.00247937701300232,-0.239786049094358,"W"
"134",0.095327663112946,-0.0139879190890774,-0.129668609763048,-0.0555579636450235,0.00593435975930313,"L"
"135",0.660239752795477,-0.623556517814144,0.294484925028361,0.510975620409457,-0.366634380903199,"W"
"136",-0.140045263766965,0.205821717378211,0.0149735100708323,0.147335907826292,-0.126244526552394,"L"
"137",-0.140045263766965,0.205821717378211,0.0149735100708323,0.147335907826292,-0.126244526552394,"L"
"138",0.660239752795477,-0.623556517814144,0.294484925028361,0.510975620409457,-0.366634380903199,"W"
"139",-0.145530916451669,0.213091318363793,0.0503600536888527,0.159393454039312,-0.0677021065569656,"W"
"140",0.072638311618653,-0.00290069974100911,0.0722751650446617,0.147642163013668,0.014593776377274,"W"
"141",-0.424311898050146,0.486202783077237,0.0185147971227799,0.243898565174802,-0.335935615608295,"L"
"142",0.0765703661005418,-0.0114486737944551,-0.16362799788881,-0.029579657016755,-0.187714258221872,"W"
"143",-0.0743505120200212,0.138628083695511,0.079475932782256,0.177429010695897,-0.051000251600031,"W"
"144",-0.145530916451669,0.213091318363793,0.0503600536888527,0.159393454039312,-0.0677021065569656,"L"
"145",0.072638311618653,-0.00290069974100911,0.0722751650446617,0.147642163013668,0.014593776377274,"W"
"146",0.157898769377202,-0.0830197297474611,-0.207914850490689,-0.0724002023648552,-0.165165848021123,"W"
"147",-0.29475863323557,0.341290019278008,0.0116249377326166,0.210584697181892,-0.344216925077479,"W"
"148",-0.423631695121365,0.47351655664218,0.0288463606931779,0.248522789906676,-0.367284984599355,"W"
"149",-0.0922769826452302,0.15530237328029,-0.061655687073469,0.0978540233350261,-0.218521571989975,"W"
"150",-0.145530916451669,0.213091318363793,0.0503600536888527,0.159393454039312,-0.0677021065569656,"W"
"151",-0.475619897387799,0.529567103054298,0.1223193318489,0.305922012742244,-0.250286563294557,"W"
"152",-0.130717330424778,0.186320157547017,0.0639070373649612,0.195530493920505,-0.156311256166177,"W"
"153",-0.420695231852757,0.487704204544807,0.124598221650008,0.28523585984392,-0.148333416219876,"L"
"154",0.20213000553594,-0.14450535873352,-0.356290459871913,-0.138524947383521,-0.445538937373344,"W"
"155",-0.332454231708012,0.382634009827272,0.0846694934039732,0.218651089326638,-0.174821781812329,"L"
"156",-0.709891212178841,0.208256845105136,0.230164961118407,0.125869322050939,-0.033070471076016,"W"
"157",-0.440794768919385,-0.0570233980919355,0.220470691563557,0.0405316268869871,0.128785557774214,"L"
"158",-0.621650212034095,0.103186650387602,0.190236232872372,0.0592845515336575,-0.0595588366684695,"W"
"159",-0.713507878376229,0.206755423637566,0.124081536591179,0.084532027381821,-0.220672670464435,"W"
"160",-0.433240795256378,-0.0818099038118553,0.0411896728702696,-0.0487518772539408,-0.171458044792649,"W"
"161",-0.469339094896162,-0.0426209931713985,0.180401106749601,0.0560495516238634,-0.051447115133424,"L"
"162",-0.224104077494773,-0.278712479265841,-0.0576604528816707,-0.161845914805983,-0.124523103950498,"W"
"163",-0.155531479694585,-0.349569582559023,-0.0202287359430879,-0.14710286136536,-0.0800939530724857,"W"
"164",-0.21655766870743,-0.28234805918068,0.17784190451306,-0.0117243747793128,0.129856721521134,"W"
"165",-0.142462643449334,-0.346340579922697,0.0867419526748798,-0.123589502864891,0.18961009886351,"W"
"166",-0.0657391647292682,-0.433281263425763,-0.151842785613661,-0.284887900873811,-0.0798537755915163,"W"
"167",-0.126145492550969,-0.364777656412361,0.0936236335242712,-0.110244061039983,0.172658158724848,"W"
"168",-0.429241244093049,-0.0736256420614598,0.120540249539231,-0.0120306299666887,-0.0109815814085348,"L"
"169",-0.121763810662129,-0.387996109308927,-0.217346001743055,-0.286692542387452,-0.273746950182607,"W"
"170",-0.603278190281876,0.0838556018829131,0.193020860262533,0.0841524331379404,-0.106758929847019,"L"
"171",-0.709891212178841,0.208256845105136,0.230164961118407,0.125869322050939,-0.033070471076016,"W"
"172",-0.142038814722841,-0.344176022986743,0.191990212153,-0.0399210080863781,0.272113859491043,"W"
"173",-0.193868317213138,-0.293435278528748,-0.0241018702946494,-0.214924501438004,0.121197304903163,"L"
"174",-0.465464809513253,-0.0194294035091077,0.174652457567253,-0.00155856913839919,0.159782863891372,"L"
"175",-0.273670100308203,-0.238034756813503,-0.0109209988149812,-0.116347837911831,-0.14677242561876,"L"
"176",-0.504484839034785,-0.00996051490319547,0.0729007252351941,-0.0161350552095216,-0.160331394896411,"W"
"177",-0.0868602854600542,-0.408161532475545,-0.0680768169049231,-0.218313610920755,-0.00579945049387075,"W"
"178",-0.126145492550969,-0.364777656412361,0.0936236335242712,-0.110244061039983,0.172658158724848,"W"
"179",-0.301734971722789,0.344190719019017,0.1643611372423,0.0629425341682173,-0.358810701454762,"W"
"180",0.135962118436392,-0.075863695282807,-0.054943195225388,-0.208621431951168,-0.242927894529452,"W"
"181",-0.15857512708052,0.225324661088744,0.267640151604841,0.0522560016662929,-0.00107116374692828,"L"
"182",0.0948590024599893,-0.0292016300715504,0.088196390224513,-0.111671425439865,-0.0940213997987687,"W"
"183",0.0894123860438212,-0.00951348039144728,0.0752449309906901,-0.166231988444258,0.0503362844891991,"W"
"184",0.0726383116186528,0.00290069974100834,0.0722751650446576,-0.147642163013679,-0.0145937763772991,"W"
"185",-0.238449180893132,0.286875409970305,0.0761734663077941,-0.00975891465936041,-0.393393437149524,"W"
"186",0.136494381194172,-0.0616154251932856,0.0336402908911042,-0.179771150359371,-0.0411773486684427,"W"
"187",-0.187119453057298,0.239727066009281,0.227570566790885,0.0677739264031693,-0.181303836654567,"L"
"188",0.219386606738691,-0.147689367373494,-0.0399102704933704,-0.235600766743158,-0.116855043800085,"W"
"189",0.139756998389531,-0.0639925207420177,0.133911412716164,-0.111865128085585,0.0597533773423677,"W"
"190",0.140180827116023,-0.0618279638060634,0.239159672194284,-0.0281966333070723,0.142257137969901,"W"
"191",-0.031084262787123,0.0851999255406593,0.0645427475726473,-0.0955058544300906,-0.214409312177806,"W"
"192",-0.077512970730065,0.1472529055965,0.177571144830177,-0.0399902125249259,-0.00686799475176594,"L"
"193",-0.216557668707432,0.282348059180678,0.177841904513064,0.0117243747793032,-0.129856721521142,"L"
"194",0.088351324625727,-0.0110872193480687,0.0230675897466347,-0.203200126658698,-0.00865941661797967,"W"
"195",-0.088884975427159,0.145610341528922,-0.0430169929278842,-0.187537391149676,-0.27166517430891,"W"
"196",0.0666129587056554,-0.0205378513792174,0.010651982186812,-0.102246923614744,-0.368555328747149,"L"
"197",0.088351324625727,-0.0110872193480687,0.0230675897466347,-0.203200126658698,-0.00865941661797967,"W"
"198",-0.00553077081535076,0.0572360500937812,0.0124117790658777,-0.118914318839597,-0.302379075483117,"W"
"199",0.0726383116186528,0.00290069974100834,0.0722751650446576,-0.147642163013679,-0.0145937763772991,"L"
"200",0.320027408420767,-0.259515780684541,-0.255495237908803,-0.380326920419577,-0.358908017637075,"W"
"201",-0.543199506150493,0.598713698118368,0.406417495922051,0.216144762496233,-0.0486530792006795,"L"
"202",0.633042489774138,-0.584515267784118,0.596899977863118,0.423343624965762,-0.0898102806697911,"W"
"203",0.0726383116186528,0.00290069974100834,0.0722751650446576,-0.147642163013679,-0.0145937763772991,"L"
"204",-0.22226519719592,0.272387544277484,0.120070185276478,-0.00441068043021575,-0.290188116417553,"L"
"205",0.139756998389531,-0.0639925207420177,0.133911412716164,-0.111865128085585,0.0597533773423677,"W"
"206",-0.482596235875018,0.532467802795307,0.275055531358582,0.158279849728569,-0.26488033967184,"W"
"207",-0.0514522602055744,0.108309855913932,0.114901164121626,-0.0312378975799802,-0.225733814388287,"W"
"208",-0.152507254938888,0.215992018104802,0.203096253198536,0.0117512910256369,-0.0822958829342484,"L"
"209",0.263500574340074,-0.211982653485367,-0.224288703127077,-0.307732749590621,-0.47092765427721,"W"
"210",-0.0514522602055744,0.108309855913932,0.114901164121626,-0.0312378975799802,-0.225733814388287,"W"
"211",0.0412540530356069,0.0420494444032264,0.184713973376692,-0.0832336869178283,0.149150633894461,"W"
"212",-0.431288236537365,0.489103482818246,0.171250996632463,0.0962564021611269,-0.350529391985578,"L"
"213",-0.192532773910417,-0.405095679898846,-0.0939913828885784,-0.242673454475201,-0.0904750134631101,"W"
"214",-0.550760089542728,-0.0568444403385548,0.0810219976132879,-0.0384627029542486,-0.137735235351211,"W"
"215",-0.359579155133931,-0.244032059075379,0.0254945599094569,-0.129557876954123,-0.0619564311114644,"W"
"216",-0.317430742023328,-0.27432594938226,0.0599570305146126,-0.11679535272792,0.0311178063117455,"L"
"217",-0.172420743058913,-0.41166158184772,0.101744905902365,-0.13257170878471,0.195254318270048,"L"
"218",-0.427330139156459,-0.169309015274214,0.0360206599755041,-0.115325448668152,-0.0487197053194463,"L"
"219",-0.417379867773967,-0.183621643087117,-0.0820651805910746,-0.221589413673709,-0.119212293242568,"W"
"220",-0.188314065230785,-0.391059948422102,0.200111484531094,-0.0622486558311052,0.294710019036243,"W"
"221",-0.756166462686785,0.161372919669777,0.238286233496501,0.103541674306212,-0.0104743115308165,"L"
"222",-0.759783128884173,0.159871498202207,0.132202808969272,0.062204379637094,-0.198076510919236,"L"
"223",-0.261881933641153,-0.349769835995256,-0.0283962054763784,-0.136298946138777,-0.216102447680807,"W"
"224",-0.481002147285696,-0.113239966511237,0.164048065535345,-0.022300731498396,0.0701569981320936,"L"
"225",-0.191091412497058,-0.406916844794392,-0.0362548590072315,-0.199797253923307,-0.0494652632941117,"W"
"226",-0.133193360106474,-0.455298972193482,-0.0463631639441376,-0.240318499714415,0.0451792824595077,"W"
"227",-0.144716605681123,-0.441794871225797,0.0379150847506977,-0.172706943777111,0.114087594671852,"L"
"228",-0.190493967136876,-0.401111287373803,0.0596652165741802,-0.178618862824496,0.182690907633825,"L"
"229",-0.192529379814012,-0.397127555331838,0.0478049595421285,-0.13608355931956,0.0391423275289072,"W"
"230",-0.630229864069598,0.0149587344029784,0.125312949579109,0.0288905116441844,-0.20635782038842,"L"
"231",-0.191091412497058,-0.406916844794392,-0.0362548590072315,-0.199797253923307,-0.0494652632941117,"W"
"232",-0.756166462686785,0.161372919669777,0.238286233496501,0.103541674306212,-0.0104743115308165,"W"
"233",-0.649553440789819,0.0369716764475538,0.201142132640627,0.0618247853932133,-0.0841627703018194,"W"
"234",-0.566944073239941,-0.0423565746457336,0.0371252786446037,-0.0438109371833933,-0.240940556083182,"W"
"235",-0.481002147285696,-0.113239966511237,0.164048065535345,-0.022300731498396,0.0701569981320936,"L"
"236",-0.188737893957278,-0.393224505358056,0.0948632250529736,-0.145917150609618,0.21220625840871,"W"
"237",-0.511740060021197,-0.066313328944467,0.182773729945347,-0.0238862168831262,0.182379023436572,"W"
"238",-0.336445382261887,-0.26973853629136,-0.00269557178600917,-0.127521884148167,-0.147953941483129,"W"
"239",-0.240143567721082,-0.340319203964107,-0.0159805979165556,-0.237252149182731,0.143793464448362,"W"
"240",-0.168039061170073,-0.434880034744286,-0.209224729364961,-0.309020190132179,-0.251150790637408,"W"
"241",-0.240143567721082,-0.340319203964107,-0.0159805979165556,-0.237252149182731,0.143793464448362,"L"
"242",0.122413836859846,-0.0898283922029993,0.00716441173146104,-0.0983921074009774,-0.209612824797227,"W"
"243",-0.445368780871691,0.460890515808532,0.14477511747282,0.177635445119521,-0.518964868114362,"W"
"244",0.055513483278997,-0.0367609410631601,-0.0373676775387701,-0.095842777072036,-0.37074351072794,"W"
"245",0.0268767608051208,-0.0158260817018624,0.0964548219026358,0.0499650841402055,-0.388542288822463,"W"
"246",-0.112915791143977,0.131710002332111,0.0485929684790513,0.000105616814274643,-0.369608062514573,"W"
"247",0.14199360495357,-0.110642564241395,0.114317214405912,-0.0171406433022835,-0.125634038925079,"L"
"248",-0.213742155853058,0.224017445836914,0.157567093130338,0.111020469820208,-0.368836088183265,"W"
"249",-0.445368780871691,0.460890515808532,0.14477511747282,0.177635445119521,-0.518964868114362,"L"
"250",-0.213742155853058,0.224017445836914,0.157567093130338,0.111020469820208,-0.368836088183265,"W"
"251",0.121881574102066,-0.104076662292521,-0.0814190743850312,-0.127242388992774,-0.411363370658237,"W"
"252",0.14637528684241,-0.133861017137961,-0.196652420861414,-0.193589124649752,-0.572039147832535,"W"
"253",0.0442917370408303,-0.0164982604833654,0.144253723358788,0.0253127404981298,-0.165984805989721,"W"
"254",0.136841886555657,-0.108331997016166,-0.0816545301406495,-0.138663322420136,-0.34819510052719,"L"
"255",0.0271735087012811,0.0138364773935127,0.158238094217049,-0.00185464395943448,-0.0192848422343234,"W"
"256",-0.441752114674302,0.462391937276102,0.250858542000048,0.218972739788639,-0.331362668725943,"W"
"257",-0.557280050484819,0.570500731108654,0.379941616762408,0.297523805454627,-0.217088555329464,"W"
"258",-0.335139092777337,0.337990694053879,0.213714441144174,0.17725585087564,-0.405051127496946,"L"
"259",-0.236345741530246,0.24417457726777,0.0935943061168351,0.0769683625281781,-0.458623592546338,"W"
"260",-0.201199997391623,0.211514098999567,0.201094687631242,0.149152969361563,-0.349739312783351,"W"
"261",-0.166587799273213,0.187779051095088,0.176620374038892,0.0931303339840307,-0.250731359063033,"L"
"262",-0.16110214658851,0.180509450109506,0.141233830420872,0.081072787771011,-0.309273779058462,"W"
"263",-0.557280050484819,0.570500731108654,0.379941616762408,0.297523805454627,-0.217088555329464,"L"
"264",-0.0220310342494039,0.031280481314965,0.00987673671753803,-0.0120908186657405,-0.468842298678256,"W"
"265",0.0841773694842188,-0.0685551840651531,-0.0815116627623234,-0.11325287073361,-0.454179939423906,"W"
"266",-0.16110214658851,0.180509450109506,0.141233830420872,0.081072787771011,-0.309273779058462,"W"
"267",-0.315815516057115,0.315977752009304,0.137885258082656,0.144321577126611,-0.527246177583546,"W"
"268",0.51008847044676,-0.767908723669636,0.399780904813876,0.403323669920702,-0.374360162528727,"W"
"269",-0.574463180398863,0.341850577221744,0.123810776908296,0.136246614686047,-0.343661397233823,"W"
"270",-0.686374450011991,0.451460792521866,0.358977276197884,0.256134975021153,-0.0417850844489247,"L"
"271",-0.232059919288657,-0.00164256406757945,-0.0904572126520514,-0.147547178624756,-0.264797179557155,"W"
