"","PC1","PC2","PC3","PC4","PC5","class"
"1",-0.760820149399609,-0.0581008195821831,0.218792851487884,-0.249207057685013,-0.00666929927229,"W"
"2",-0.70024557644279,-0.101331289206603,0.302853709880549,-0.15247232754466,-0.0762219008796477,"W"
"3",-0.889925242807752,0.0793087000600212,0.16627538320216,-0.316705816003156,0.023004707616929,"W"
"4",-0.928629029063046,0.127080707520435,0.263124509054531,-0.21098715195281,-0.0459271906184735,"W"
"5",-0.938674788247972,0.148881370720724,0.516261917190064,0.0565550850888744,-0.150661697631163,"L"
"6",-0.452630920107071,-0.355166124111997,0.225555227807698,-0.219239624994078,-0.0389030909320164,"W"
"7",-0.490463567656536,-0.316734599798875,0.161749629887711,-0.261033399803466,-0.158529430765486,"W"
"8",-0.754077616686378,-0.0717602287926574,0.107159874536226,-0.371600994179854,0.0625966650537409,"W"
"9",-0.760820149399609,-0.0581008195821831,0.218792851487884,-0.249207057685013,-0.00666929927229,"L"
"10",-0.646631626521144,-0.169549076441652,0.0600158529676296,-0.408553850629432,0.0368768978382219,"W"
"11",-0.314105048043104,-0.498553537141609,0.120801682736302,-0.314984928414118,-0.0415587528615192,"W"
"12",-0.70024557644279,-0.101331289206603,0.302853709880549,-0.15247232754466,-0.0762219008796477,"W"
"13",-0.878765053416289,0.0661950651332227,0.186901641066279,-0.295012711553388,0.0203500450310196,"L"
"14",-0.322623274419494,-0.481233599475108,0.210279050505548,-0.211116277858938,-0.124243178329202,"W"
"15",-0.698660522207244,-0.108484561201426,0.158158664172683,-0.304072810585215,-0.0278837649383377,"W"
"16",-0.430283666092381,-0.381313916252151,0.254351708086048,-0.191098393555092,-0.037510193103944,"W"
"17",-0.889925242807752,0.0793087000600212,0.16627538320216,-0.316705816003156,0.023004707616929,"W"
"18",-0.938674788247972,0.148881370720724,0.516261917190064,0.0565550850888744,-0.150661697631163,"L"
"19",-0.282421516421448,-0.502330309482019,0.278067645682225,-0.128508080708217,-0.206231141335524,"W"
"20",-0.393156454071647,-0.406901564877205,0.181962572495238,-0.245106179630999,-0.121604871054087,"W"
"21",-0.135420641441544,-0.672443800503063,0.111880579385386,-0.303283845388819,-0.0915867716872786,"W"
"22",-0.395897675514022,-0.403965330566001,0.201449490061895,-0.233776822577242,-0.0839602399095345,"W"
"23",-0.698660522207244,-0.108484561201426,0.158158664172683,-0.304072810585215,-0.0278837649383377,"W"
"24",-0.248999583137712,-0.543895234429124,0.325936861278704,-0.0730312810641616,-0.248950414717748,"W"
"25",-0.754077616686378,-0.0717602287926574,0.107159874536226,-0.371600994179854,0.0625966650537409,"W"
"26",-0.938674788247972,0.148881370720724,0.516261917190064,0.0565550850888744,-0.150661697631163,"W"
"27",-0.358356641725754,-0.434807577233825,0.304789626473752,-0.114396193827979,-0.159707888372325,"W"
"28",-0.542039141848332,-0.254129250713664,0.29749759242101,-0.139341430546153,-0.120557986875621,"W"
"29",-0.928629029063046,0.127080707520435,0.263124509054531,-0.21098715195281,-0.0459271906184735,"W"
"30",-0.889925242807752,0.0793087000600212,0.16627538320216,-0.316705816003156,0.023004707616929,"W"
"31",-0.889089450250132,0.0936578765291951,0.107961666333171,-0.375997788342897,0.0217302483742537,"W"
"32",-0.17637705034277,-0.629659895915627,0.0851326671545725,-0.32820466684757,-0.114042307383477,"W"
"33",-0.490463567656536,-0.316734599798875,0.161749629887711,-0.261033399803466,-0.158529430765486,"W"
"34",-0.41231095042266,-0.395593222730864,0.195672213908378,-0.244653972023003,-0.0510175777982141,"W"
"35",-0.938674788247972,0.148881370720724,0.516261917190064,0.0565550850888744,-0.150661697631163,"W"
"36",-0.917827421672431,0.121067123252852,0.102636089550831,-0.376557659370205,-0.0170768105650247,"W"
"37",-0.332205590230219,-0.470648841491715,0.199850668669392,-0.223996522531709,-0.117535804304938,"L"
"38",-0.27521728775257,-0.511660122710446,0.284526267435858,-0.109695056367375,-0.259966821634023,"W"
"39",-0.365790192289203,-0.460353243582148,-0.0127960626583404,-0.459235590946754,0.0197039512758927,"W"
"40",-0.430283666092381,-0.381313916252151,0.254351708086048,-0.191098393555092,-0.037510193103944,"W"
"41",-0.589792035297933,-0.217253229195065,0.347281372241448,-0.10017243593918,-0.07393002773886,"W"
"42",-0.70024557644279,-0.101331289206603,0.302853709880549,-0.15247232754466,-0.0762219008796477,"W"
"43",-0.938674788247972,0.148881370720724,0.516261917190064,0.0565550850888744,-0.150661697631163,"W"
"44",-0.760820149399609,-0.0581008195821831,0.218792851487884,-0.249207057685013,-0.00666929927229,"W"
"45",-0.430283666092381,-0.381313916252151,0.254351708086048,-0.191098393555092,-0.037510193103944,"W"
"46",-0.335701547666985,-0.458456414543507,0.19173439080079,-0.222578252564982,-0.177128736135993,"W"
"47",-0.760820149399609,-0.0581008195821831,0.218792851487884,-0.249207057685013,-0.00666929927229,"W"
"48",-0.889925242807752,0.0793087000600212,0.16627538320216,-0.316705816003156,0.023004707616929,"W"
"49",-0.928629029063046,0.127080707520435,0.263124509054531,-0.21098715195281,-0.0459271906184735,"W"
"50",-0.524608834906278,-0.27957565683473,0.19705957751975,-0.254271446337495,-0.0339365392104976,"W"
"51",-0.638791475283185,-0.157217374863626,0.415049950816199,-0.0284476868007162,-0.123156921740288,"W"
"52",-0.760820149399609,-0.0581008195821831,0.218792851487884,-0.249207057685013,-0.00666929927229,"W"
