"","PC1","PC2","PC3","class"
"1",-1.03519684975609,-0.130184911501905,0.185788053753774,"W"
"2",-1.02384088371845,-0.112674798284465,0.264813799879006,"W"
"3",-1.06961746218793,-0.0717621920906054,0.246786677854073,"W"
"4",-1.05693979909451,-0.0809341147017448,0.256790786831988,"W"
"5",-1.12747824821869,0.0115352087445201,0.307573726564278,"W"
"6",-0.98578457295283,-0.125855083969757,0.272110695107471,"L"
"7",-0.73792074797908,-0.327652283297063,0.300677419581695,"W"
"8",-0.780252885634514,-0.339292907484119,0.155390870235566,"W"
"9",-0.834217486161111,-0.260338665590246,0.276826120755847,"W"
"10",-1.06961746218793,-0.0717621920906054,0.246786677854073,"W"
"11",-1.02384088371845,-0.112674798284465,0.264813799879006,"W"
"12",-0.349735815225424,-0.757376897259974,0.0621287673577227,"W"
"13",-0.47598098189941,-0.64485609257863,0.0943101388882995,"W"
"14",-0.620888932754988,-0.486241245421145,0.179823333029639,"W"
"15",-0.616398796508899,-0.511411489522882,0.114488731463883,"W"
"16",-1.03519684975609,-0.130184911501905,0.185788053753774,"W"
"17",-0.453532068973726,-0.640094128202941,0.197977025972524,"W"
"18",-0.341492937582538,-0.739560925686759,0.128152850478598,"W"
"19",-0.698587601687757,-0.412580641266266,0.178803535722882,"W"
"20",-0.847228734935505,-0.275347841804174,0.211325470380102,"W"
"21",-1.05693979909451,-0.0809341147017448,0.256790786831988,"W"
"22",-0.986763818219011,-0.0932091918264589,0.373515108396283,"W"
"23",-1.02384088371845,-0.112674798284465,0.264813799879006,"L"
"24",-0.777216259743516,-0.341551337331036,0.215913552672697,"W"
"25",-0.583543793360796,-0.519812459321651,0.188765870854039,"W"
"26",-0.854656320852349,-0.24280761674127,0.285886036965571,"W"
"27",-1.05693979909451,-0.0809341147017448,0.256790786831988,"W"
"28",-1.12747824821869,0.0115352087445201,0.307573726564278,"L"
"29",-0.519022009161723,-0.604031781436295,0.107769519087972,"W"
"30",-0.98578457295283,-0.125855083969757,0.272110695107471,"W"
"31",-0.834217486161111,-0.260338665590246,0.276826120755847,"W"
"32",-1.01173727961375,-0.154592802707433,0.199005424545991,"W"
"33",-0.95418922078542,-0.15390928425483,0.305703377018053,"W"
"34",-0.543050133240176,-0.60617073007551,0.0879820932196933,"W"
"35",-0.748465572800818,-0.339365474729348,0.233986952178649,"W"
"36",-0.534618379474162,-0.557018834864563,0.138881946146069,"W"
"37",-1.03519684975609,-0.130184911501905,0.185788053753774,"W"
"38",-1.02384088371845,-0.112674798284465,0.264813799879006,"L"
"39",-1.05693979909451,-0.0809341147017448,0.256790786831988,"L"
"40",-0.549268012480393,-0.57254784850209,0.0646985709489753,"W"
"41",-0.667473986182443,-0.416183435358526,0.239545987792559,"W"
"42",-0.679984888107321,-0.461128512572798,0.126737752705327,"W"
"43",-0.616398796508899,-0.511411489522882,0.114488731463883,"W"
"44",-1.12747824821869,0.0115352087445201,0.307573726564278,"L"
"45",-0.314631019161883,-0.81342885014713,-0.0055651935709603,"W"
"46",-0.420391882658982,-0.697569709923142,0.132932028680935,"W"
"47",-0.777216259743516,-0.341551337331036,0.215913552672697,"W"
"48",-1.03519684975609,-0.130184911501905,0.185788053753774,"W"
"49",-1.12747824821869,0.0115352087445201,0.307573726564278,"W"
"50",-0.949845046236449,-0.143722192362759,0.276537094027528,"L"
"51",-0.519022009161723,-0.604031781436295,0.107769519087972,"W"
"52",-0.70898577238979,-0.424171599476382,0.172252960559141,"W"
"53",-1.03519684975609,-0.130184911501905,0.185788053753774,"W"
"54",-1.12747824821869,0.0115352087445201,0.307573726564278,"W"
"55",-0.949845046236449,-0.143722192362759,0.276537094027528,"L"
"56",-0.490530315242415,-0.601576189143654,0.173218578636715,"W"
"57",-0.847228734935505,-0.275347841804174,0.211325470380102,"W"
"58",-1.01173727961375,-0.154592802707433,0.199005424545991,"L"
"59",-0.777216259743516,-0.341551337331036,0.215913552672697,"W"
"60",-0.875626118948557,-0.228074735369887,0.274978162103218,"W"
"61",-0.478682587257699,-0.686879247417668,-0.0483430470716189,"W"
"62",-1.06961746218793,-0.0717621920906054,0.246786677854073,"W"
"63",-0.949845046236449,-0.143722192362759,0.276537094027528,"L"
"64",-0.750147792723536,-0.339077829129303,0.238415182429436,"W"
"65",-0.679984888107321,-0.461128512572798,0.126737752705327,"W"
"66",-0.95418922078542,-0.15390928425483,0.305703377018053,"W"
"67",-0.986763818219011,-0.0932091918264589,0.373515108396283,"W"
"68",-0.70898577238979,-0.424171599476382,0.172252960559141,"W"
"69",-1.02384088371845,-0.112674798284465,0.264813799879006,"W"
"70",-0.365715871610732,-0.712756107204565,0.0761555326163198,"W"
"71",-0.830841217031383,-0.270654805307559,0.239498613076809,"W"
"72",-0.490550664267737,-0.682731149240588,0.0305699678805309,"W"
"73",-0.943537510641919,-0.210696207480304,0.154173811207087,"W"
"74",-1.06393027757627,-0.106789744533394,0.168201452038419,"L"
"75",-0.3300220043039,-0.777507252492701,0.0846929704549731,"W"
"76",-0.446355350132195,-0.643460584111932,0.0997467662700372,"W"
"77",-1.01173727961375,-0.154592802707433,0.199005424545991,"W"
"78",-1.02384088371845,-0.112674798284465,0.264813799879006,"L"
"79",-0.453532068973726,-0.640094128202941,0.197977025972524,"W"
"80",-0.482846782231101,-0.631890454338529,0.0758130822418024,"W"
"81",-0.449972954559263,-0.660159397917995,0.0280829856445846,"W"
"82",-0.534618379474162,-0.557018834864563,0.138881946146069,"W"
"83",-0.986763818219011,-0.0932091918264589,0.373515108396283,"W"
"84",-1.02384088371845,-0.112674798284465,0.264813799879006,"W"
"85",-0.949845046236449,-0.143722192362759,0.276537094027528,"W"
"86",-1.05053135277494,-0.166128011451942,0.136289355671078,"W"
"87",-1.0255578913802,-0.104744400570968,0.31079903952137,"W"
"88",-1.0957338722557,-0.0924693234462541,0.194074717957075,"L"
"89",-1.06263495687965,-0.124210007028975,0.202097731004093,"W"
"90",-1.12747824821868,-0.0115352087445021,0.307573726564284,"L"
"91",-0.604071479907187,-0.496805042339838,0.212181891008852,"W"
"92",-0.714565665516179,-0.444141725846583,0.129440001931842,"W"
"93",-0.726495689357532,-0.440599816036474,0.13089920620133,"W"
"94",-0.569114990094775,-0.573469417711683,0.0621607394314511,"W"
"95",-1.0957338722557,-0.0924693234462541,0.194074717957075,"L"
"96",-0.604971605740355,-0.492366110218942,0.197329889899957,"W"
"97",-0.886022808096697,-0.286883050548683,0.148609401505189,"W"
"98",-0.893450394013541,-0.254342825485779,0.223169968090658,"W"
"99",-1.06263495687965,-0.124210007028975,0.202097731004093,"L"
"100",-0.409518195166335,-0.706877218173113,0.0605456811027956,"W"
"101",-0.51747666041889,-0.698414456162178,-0.111059115946532,"W"
"102",-0.330097468344819,-0.809636020818294,0.0799152488913107,"W"
"103",-0.540168171645453,-0.580278120798752,0.176007065605257,"W"
"104",-0.81621398183506,-0.352016867661936,0.156828774615175,"W"
"105",-0.812111315514689,-0.298397159856409,0.199788479810464,"W"
"106",-1.10841153534912,-0.0832974008351147,0.18407060897916,"L"
"107",-0.403501630478739,-0.710397563303699,0.12183170658844,"W"
"108",-0.557816082322914,-0.615566990180804,0.0450534502130595,"W"
"109",-0.812111315514689,-0.298397159856409,0.199788479810464,"W"
"110",-0.886022808096697,-0.286883050548683,0.148609401505189,"W"
"111",-1.12747824821868,-0.0115352087445021,0.307573726564284,"W"
"112",-0.538473396238748,-0.583534790942802,0.16968592213474,"W"
"113",-0.737381674848949,-0.424115850010775,0.11608746684797,"W"
"114",-0.732343807095002,-0.456047971527245,0.0524722120145546,"W"
"115",-1.10272435073747,-0.118324953277903,0.105485383163506,"W"
"116",-1.0957338722557,-0.0924693234462541,0.194074717957075,"W"
"117",-1.06263495687965,-0.124210007028975,0.202097731004093,"L"
"118",-0.528821045314178,-0.640931682278714,0.0306887204554355,"W"
"119",-0.581844206401368,-0.61770593882002,0.0252660243447805,"W"
"120",-0.737381674848949,-0.424115850010775,0.11608746684797,"W"
"121",-0.606587714275494,-0.566531434792774,0.00478541691780445,"W"
"122",-0.81076586598531,-0.356324293348241,0.152327793134878,"W"
"123",-1.12747824821868,-0.0115352087445021,0.307573726564284,"W"
"124",-1.06263495687965,-0.124210007028975,0.202097731004093,"W"
"125",-0.655192869670091,-0.522946698267391,0.0517726625889705,"W"
"126",-1.14082074911031,-0.0545016673466442,0.132446694475303,"W"
"127",-0.81076586598531,-0.356324293348241,0.152327793134878,"W"
"128",-0.873011559322302,-0.271873874334755,0.214110051880934,"L"
"129",-0.42797391143279,-0.74144389188674,0.083090036473189,"W"
"130",-0.395570797523507,-0.714247432745468,0.146327192807786,"W"
"131",-0.488767027720455,-0.671694606662504,-0.0346330832303283,"W"
"132",-0.632760016194906,-0.544731192249769,0.0786052657461873,"W"
"133",-1.0957338722557,-0.0924693234462541,0.194074717957075,"W"
"134",-1.12747824821868,-0.0115352087445021,0.307573726564284,"L"
"135",-0.514775055060601,-0.656391301323139,0.0315940700133866,"W"
"136",-0.816010332904707,-0.353086546075546,0.153197483797784,"W"
"137",-1.12747824821868,-0.0115352087445021,0.307573726564284,"L"
"138",-1.14082074911031,-0.0545016673466442,0.132446694475303,"W"
"139",-0.992983293946611,-0.16544449299934,0.24298730814314,"W"
"140",-1.0255578913802,-0.104744400570968,0.31079903952137,"W"
"141",-1.05053135277494,-0.166128011451942,0.136289355671078,"W"
"142",-1.10841153534912,-0.0832974008351147,0.18407060897916,"W"
"143",-0.588062085641585,-0.584083057246599,0.00198250207406245,"W"
"144",-0.787259645962009,-0.350900683473857,0.171270883303736,"L"
"145",-0.348964044706518,-0.807437518872477,0.00229180218040349,"W"
"146",-1.14082074911031,-0.0545016673466442,0.132446694475303,"W"
"147",-0.714565665516179,-0.444141725846583,0.129440001931842,"W"
"148",-1.0957338722557,-0.0924693234462541,0.194074717957075,"W"
"149",-0.988639119397641,-0.155257401107269,0.213821025152615,"W"
"150",-1.10272435073747,-0.118324953277903,0.105485383163506,"W"
"151",-0.623776588922266,-0.479443070796924,0.200497652802308,"W"
"152",-0.819046958795705,-0.350828116228628,0.092674801360653,"W"
"153",-0.81076586598531,-0.356324293348241,0.152327793134878,"W"
"154",-1.0957338722557,-0.0924693234462541,0.194074717957075,"W"
"155",-1.06263495687965,-0.124210007028975,0.202097731004093,"W"
"156",-0.488767027720455,-0.671694606662504,-0.0346330832303283,"W"
"157",-0.81076586598531,-0.356324293348241,0.152327793134878,"W"
"158",-0.65903645101459,-0.473852624372469,0.186982137519547,"W"
"159",-0.622337866521988,-0.531347668066161,0.126049801979126,"W"
"160",-1.0957338722557,-0.0924693234462541,0.194074717957075,"W"
"161",-1.10272435073747,-0.118324953277903,0.105485383163506,"L"
"162",-0.748732766267954,-0.364517448686489,0.185982272055981,"W"
"163",-0.557816082322914,-0.615566990180804,0.0450534502130595,"W"
"164",-1.0957338722557,-0.0924693234462541,0.194074717957075,"W"
"165",-0.988639119397641,-0.155257401107269,0.213821025152615,"L"
"166",-0.622337866521988,-0.531347668066161,0.126049801979126,"W"
"167",-0.619899752857152,-0.475143948473612,0.201361824564194,"W"
"168",-0.816010332904707,-0.353086546075546,0.153197483797784,"W"
"169",-1.07399092291728,-0.141720120246415,0.123071984878862,"L"
"170",-1.00477417084889,0.0409126061938591,0.141310682293901,"W"
"171",-1.02384088371846,0.112674798284472,0.264813799879024,"L"
"172",-0.970353558417053,-0.0175101132174409,0.0803120581936024,"W"
"173",-1.06263495687965,0.124210007028985,0.202097731004106,"L"
"174",-0.465477625594546,-0.449259410682709,0.019400812746192,"W"
"175",-0.700214661117309,-0.14997166132259,0.200096781717545,"L"
"176",-0.551555505169862,-0.398736691238418,0.00901273590371133,"W"
"177",-0.81078282760952,-0.115399937085423,0.169502166543046,"W"
"178",-0.602630694843406,-0.303508637074061,0.134069992232387,"W"
"179",-1.06263495687965,0.124210007028985,0.202097731004106,"W"
"180",-1.02384088371846,0.112674798284472,0.264813799879024,"L"
"181",-0.645095401767726,-0.240307441657516,0.143222345370722,"W"
"182",-0.593769375345405,-0.291971825352494,0.216445818495165,"W"
"183",-0.782385443596468,-0.162673043519709,0.10584947481993,"W"
"184",-1.03718338461008,0.0697083396823297,0.0896867677900439,"L"
"185",-0.29986426597851,-0.586187556274725,0.0790717799031808,"W"
"186",-0.529861246627162,-0.352061577840722,0.174910821959283,"W"
"187",-0.715409594295477,-0.226618109199655,0.0499148746753938,"W"
"188",-1.03718338461008,0.0697083396823297,0.0896867677900439,"W"
"189",-0.789813029513312,-0.130132818456805,0.180410041405399,"W"
"190",-1.00477417084889,0.0409126061938591,0.141310682293901,"W"
"191",-1.02384088371846,0.112674798284472,0.264813799879024,"W"
"192",-0.920941281613793,-0.0131802856852921,0.166634699547299,"W"
"193",-0.633127556323078,-0.299961879289772,0.0601361341412558,"L"
"194",-0.329273189669774,-0.611006813042492,0.0157020400647856,"W"
"195",-1.03718338461008,0.0697083396823297,0.0896867677900439,"L"
"196",-0.782385443596468,-0.162673043519709,0.10584947481993,"W"
"197",-0.555399086514362,-0.349642617343495,0.144222210834287,"W"
"198",-0.685304501384499,-0.226403030844839,0.132939186869264,"W"
"199",-0.878694219302882,-0.098021409195839,0.0486978156469148,"W"
"200",-1.02384088371846,0.112674798284472,0.264813799879024,"W"
"201",-1.06263495687965,0.124210007028985,0.202097731004106,"W"
"202",-0.518700502021759,-0.407137661037187,0.0832898752938671,"W"
"203",-0.645095401767726,-0.240307441657516,0.143222345370722,"W"
"204",-0.685304501384499,-0.226403030844839,0.132939186869264,"W"
"205",-0.789813029513312,-0.130132818456805,0.180410041405399,"W"
"206",-0.921920526879974,0.0194656064580057,0.268039112836111,"W"
"207",-0.970353558417053,-0.0175101132174409,0.0803120581936024,"W"
"208",-1.06263495687965,0.124210007028985,0.202097731004106,"L"
"209",-0.385129663220227,-0.54748459963353,-0.0773930099155874,"L"
"210",-0.380662832100028,-0.558526767857627,-0.00504828014866195,"W"
"211",-0.555399086514362,-0.349642617343495,0.144222210834287,"W"
"212",-0.418003490892064,-0.519215656054064,-0.0296629133183695,"W"
"213",-0.889345929446383,-0.0412344859703657,0.200227381457881,"W"
"214",-0.921920526879974,0.0194656064580057,0.268039112836111,"L"
"215",-0.427525207180528,-0.530056838580801,-0.0864698221652862,"W"
"216",-0.889345929446383,-0.0412344859703657,0.200227381457881,"L"
"217",-0.381512058793158,-0.530785785827468,-0.00572922929013474,"W"
"218",-0.418003490892064,-0.519215656054064,-0.0296629133183695,"W"
"219",-1.03718338461008,0.0697083396823297,0.0896867677900439,"L"
"220",-0.615141596768285,-0.348453714288333,0.0212617571451549,"W"
"221",-0.63374431034872,-0.299905842981801,0.0733275401627104,"W"
"222",-1.00477417084889,0.0409126061938591,0.141310682293901,"L"
"223",-0.434836031738519,-0.459324783913828,0.126925995449481,"W"
