"","PC1","PC2","PC3","PC4","PC5","class"
"1",-1.03519684975609,-0.130184911501905,0.185788053753774,-0.201931994706128,0.149479233351412,"W"
"2",-1.02384088371845,-0.112674798284465,0.264813799879006,-0.117526159064214,0.038405195557888,"W"
"3",-1.06961746218793,-0.0717621920906054,0.246786677854073,-0.133974926257577,0.0470694998511267,"W"
"4",-1.05693979909451,-0.0809341147017448,0.256790786831988,-0.125875670728017,0.0409244370387403,"W"
"5",-1.12747824821869,0.0115352087445201,0.307573726564278,-0.0678274238871785,-0.0586680432716077,"W"
"6",-0.98578457295283,-0.125855083969757,0.272110695107471,-0.0828515383314182,-0.0836483157213617,"L"
"7",-0.73792074797908,-0.327652283297063,0.300677419581695,-0.0270082531991904,-0.262398265920016,"W"
"8",-0.780252885634514,-0.339292907484119,0.155390870235566,-0.187462162822859,-0.0489920425479288,"W"
"9",-0.834217486161111,-0.260338665590246,0.276826120755847,-0.0746975057855905,-0.135929123093484,"W"
"10",-1.06961746218793,-0.0717621920906054,0.246786677854073,-0.133974926257577,0.0470694998511267,"W"
"11",-1.02384088371845,-0.112674798284465,0.264813799879006,-0.117526159064214,0.038405195557888,"W"
"12",-0.349735815225424,-0.757376897259974,0.0621287673577227,-0.260181775114202,-0.0633034605588104,"W"
"13",-0.47598098189941,-0.64485609257863,0.0943101388882995,-0.247019925890303,-0.0120190665310315,"W"
"14",-0.620888932754988,-0.486241245421145,0.179823333029639,-0.165181319219421,-0.0772350401833739,"W"
"15",-0.616398796508899,-0.511411489522882,0.114488731463883,-0.238000485359857,0.0138862014103649,"W"
"16",-1.03519684975609,-0.130184911501905,0.185788053753774,-0.201931994706128,0.149479233351412,"W"
"17",-0.453532068973726,-0.640094128202941,0.197977025972524,-0.131847720216916,-0.110539283161346,"W"
"18",-0.341492937582538,-0.739560925686759,0.128152850478598,-0.186573948550417,-0.169508021581339,"W"
"19",-0.698587601687757,-0.412580641266266,0.178803535722882,-0.169795118206675,-0.0643048550241564,"W"
"20",-0.847228734935505,-0.275347841804174,0.211325470380102,-0.152396627469694,-0.0207058355866058,"W"
"21",-1.05693979909451,-0.0809341147017448,0.256790786831988,-0.125875670728017,0.0409244370387403,"W"
"22",-0.986763818219011,-0.0932091918264589,0.373515108396283,0.00962167969973832,-0.195563553638327,"W"
