Rafael Nadal;ESP;13030;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
ATP World Tour Masters 1000 Indian Wells;2013;Hard;W;Juan Martin Del Potro;W
Acapulco;2013;Clay;R32;Diego Schwartzman;W
Acapulco;2013;Clay;R16;Martin Alund;W
Acapulco;2013;Clay;Q;Leonardo Mayer;W
Acapulco;2013;Clay;S;Nicolas Almagro;W
Acapulco;2013;Clay;W;David Ferrer;W
Sao Paulo;2013;Clay;R32;Bye;W
Sao Paulo;2013;Clay;R16;Joao Souza;W
Sao Paulo;2013;Clay;Q;Carlos Berlocq;W
Sao Paulo;2013;Clay;S;Martin Alund;W
Sao Paulo;2013;Clay;W;David Nalbandian;W
Vina del Mar;2013;Clay;R32;Bye;W
Vina del Mar;2013;Clay;R16;Federico Delbonis;W
Vina del Mar;2013;Clay;Q;Daniel Gimeno-Traver;W
Vina del Mar;2013;Clay;S;Jeremy Chardy;W
Vina del Mar;2013;Clay;F;Horacio Zeballos;L

Novak Djokovic;SRB;12260;/Tennis/Players/Top-Players/Novak-Djokovic.aspx?t=pa&
SRB vs.CZE DC Final;2013;Hard;RR;Radek Stepanek;W
SRB vs.CZE DC Final;2013;Hard;RR;Tomas Berdych;W
Barclays ATP World Tour Finals;2013;Hard;RR;Roger Federer;W
Barclays ATP World Tour Finals;2013;Hard;RR;Juan Martin Del Potro;W
Barclays ATP World Tour Finals;2013;Hard;RR;Richard Gasquet;W
Barclays ATP World Tour Finals;2013;Hard;S;Stan Wawrinka;W
Barclays ATP World Tour Finals;2013;Hard;W;Rafael Nadal;W
ATP World Tour Masters 1000 Paris;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2013;Hard;R32;Pierre-Hugues Herbert;W
ATP World Tour Masters 1000 Paris;2013;Hard;R16;John Isner;W
ATP World Tour Masters 1000 Paris;2013;Hard;Q;Stan Wawrinka;W
ATP World Tour Masters 1000 Paris;2013;Hard;S;Roger Federer;W
ATP World Tour Masters 1000 Paris;2013;Hard;W;David Ferrer;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R32;Marcel Granollers;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R16;Fabio Fognini;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;Q;Gael Monfils;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;S;Jo-Wilfried Tsonga;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;W;Juan Martin Del Potro;W
Beijing;2013;Hard;R32;Lukas Rosol;W
Beijing;2013;Hard;R16;Fernando Verdasco;W
Beijing;2013;Hard;Q;Sam Querrey;W
Beijing;2013;Hard;S;Richard Gasquet;W
Beijing;2013;Hard;W;Rafael Nadal;W
SRB vs.CAN WG SF;2013;Clay;RR;Vasek Pospisil;W
SRB vs.CAN WG SF;2013;Clay;RR;Milos Raonic;W
US Open;2013;Hard;R128;Ricardas Berankis;W
US Open;2013;Hard;R64;Benjamin Becker;W
US Open;2013;Hard;R32;Joao Sousa;W
US Open;2013;Hard;R16;Marcel Granollers;W
US Open;2013;Hard;Q;Mikhail Youzhny;W
US Open;2013;Hard;S;Stan Wawrinka;W
US Open;2013;Hard;F;Rafael Nadal;L
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R32;Juan Monaco;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R16;David Goffin;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;Q;John Isner;L
ATP World Tour Masters 1000 Canada;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2013;Hard;R32;Florian Mayer;W
ATP World Tour Masters 1000 Canada;2013;Hard;R16;Denis Istomin;W
ATP World Tour Masters 1000 Canada;2013;Hard;Q;Richard Gasquet;W
ATP World Tour Masters 1000 Canada;2013;Hard;S;Rafael Nadal;L
Wimbledon;2013;Grass;R128;Florian Mayer;W
Wimbledon;2013;Grass;R64;Bobby Reynolds;W
Wimbledon;2013;Grass;R32;Jeremy Chardy;W
Wimbledon;2013;Grass;R16;Tommy Haas;W
Wimbledon;2013;Grass;Q;Tomas Berdych;W
Wimbledon;2013;Grass;S;Juan Martin Del Potro;W
Wimbledon;2013;Grass;F;Andy Murray;L
Roland Garros;2013;Clay;R128;David Goffin;W
Roland Garros;2013;Clay;R64;Guido Pella;W
Roland Garros;2013;Clay;R32;Grigor Dimitrov;W
Roland Garros;2013;Clay;R16;Philipp Kohlschreiber;W
Roland Garros;2013;Clay;Q;Tommy Haas;W
Roland Garros;2013;Clay;S;Rafael Nadal;L
ATP World Tour Masters 1000 Rome;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2013;Clay;R32;Albert Montanes;W
ATP World Tour Masters 1000 Rome;2013;Clay;R16;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Rome;2013;Clay;Q;Tomas Berdych;L
ATP World Tour Masters 1000 Madrid;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2013;Clay;R32;Grigor Dimitrov;L
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R32;Mikhail Youzhny;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;R16;Juan Monaco;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;Q;Jarkko Nieminen;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;S;Fabio Fognini;W
ATP World Tour Masters 1000 Monte Carlo;2013;Clay;W;Rafael Nadal;W
USA vs. SRB WG QF;2013;Hard;RR;John Isner;W
USA vs. SRB WG QF;2013;Hard;RR;Sam Querrey;W
ATP World Tour Masters 1000 Miami;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2013;Hard;R64;Lukas Rosol;W
ATP World Tour Masters 1000 Miami;2013;Hard;R32;Somdev Devvarman;W
ATP World Tour Masters 1000 Miami;2013;Hard;R16;Tommy Haas;L
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R64;Fabio Fognini;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R32;Grigor Dimitrov;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;R16;Sam Querrey;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;Q;Jo-Wilfried Tsonga;W
ATP World Tour Masters 1000 Indian Wells;2013;Hard;S;Juan Martin Del Potro;L
Dubai;2013;Hard;R32;Viktor Troicki;W
Dubai;2013;Hard;R16;Roberto Bautista Agut;W
Dubai;2013;Hard;Q;Andreas Seppi;W
Dubai;2013;Hard;S;Juan Martin Del Potro;W
Dubai;2013;Hard;W;Tomas Berdych;W
