Novak Djokovic;SRB;11.360;/Tennis/Players/Top-Players/Novak-Djokovic.aspx?t=pa&
Beijing;2014;Hard;R16;Peter Gojowczyk;W
Beijing;2014;Hard;Q;Martin Klizan;L
Wimbledon;2014;Grass;R128;Martin Klizan;W
Wimbledon;2014;Grass;R64;Lukas Rosol;W
Wimbledon;2014;Grass;R32;Mikhail Kukushkin;W
Wimbledon;2014;Grass;R16;Nick Kyrgios;L
Halle;2014;Grass;R32;Bye;W
Halle;2014;Grass;R16;Dustin Brown;L
Roland Garros;2014;Clay;R128;Robby Ginepri;W
Roland Garros;2014;Clay;R64;Dominic Thiem;W
Roland Garros;2014;Clay;R32;Leonardo Mayer;W
Roland Garros;2014;Clay;R16;Dusan Lajovic;W
Roland Garros;2014;Clay;Q;David Ferrer;W
Roland Garros;2014;Clay;S;Andy Murray;W
Roland Garros;2014;Clay;W;Novak Djokovic;W
ATP World Tour Masters 1000 Rome;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2014;Clay;R32;Gilles Simon;W
ATP World Tour Masters 1000 Rome;2014;Clay;R16;Mikhail Youzhny;W
ATP World Tour Masters 1000 Rome;2014;Clay;Q;Andy Murray;W
ATP World Tour Masters 1000 Rome;2014;Clay;S;Grigor Dimitrov;W
ATP World Tour Masters 1000 Rome;2014;Clay;F;Novak Djokovic;L
ATP World Tour Masters 1000 Madrid;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R32;Juan Mónaco;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R16;Jarkko Nieminen;W
ATP World Tour Masters 1000 Madrid;2014;Clay;Q;Tomas Berdych;W
ATP World Tour Masters 1000 Madrid;2014;Clay;S;Roberto Bautista Agut;W
ATP World Tour Masters 1000 Madrid;2014;Clay;W;Kei Nishikori;W
Barcelona;2014;Clay;R64;Bye;W
Barcelona;2014;Clay;R32;Albert Ramos-Vinolas;W
Barcelona;2014;Clay;R16;Ivan Dodig;W
Barcelona;2014;Clay;Q;Nicolás Almagro;L
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R32;Teymuraz Gabashvili;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R16;Andreas Seppi;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;Q;David Ferrer;L
ATP World Tour Masters 1000 Miami;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2014;Hard;R64;Lleyton Hewitt;W
ATP World Tour Masters 1000 Miami;2014;Hard;R32;Denis Istomin;W
ATP World Tour Masters 1000 Miami;2014;Hard;R16;Fabio Fognini;W
ATP World Tour Masters 1000 Miami;2014;Hard;Q;Milos Raonic;W
ATP World Tour Masters 1000 Miami;2014;Hard;S;Tomas Berdych;W
ATP World Tour Masters 1000 Miami;2014;Hard;F;Novak Djokovic;L
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R64;Radek Stepanek;W
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R32;Alexandr Dolgopolov;L
Rio de Janeiro;2014;Clay;R32;Daniel Gimeno-Traver;W
Rio de Janeiro;2014;Clay;R16;Albert Montanes;W
Rio de Janeiro;2014;Clay;Q;Joao Sousa;W
Rio de Janeiro;2014;Clay;S;Pablo Andújar;W
Rio de Janeiro;2014;Clay;W;Alexandr Dolgopolov;W
Australian Open;2014;Hard;R128;Bernard Tomic;W
Australian Open;2014;Hard;R64;Thanasi Kokkinakis;W
Australian Open;2014;Hard;R32;Gael Monfils;W
Australian Open;2014;Hard;R16;Kei Nishikori;W
Australian Open;2014;Hard;Q;Grigor Dimitrov;W
Australian Open;2014;Hard;S;Roger Federer;W
Australian Open;2014;Hard;F;Stan Wawrinka;L
Doha;2014;Hard;R32;Lukas Rosol;W
Doha;2014;Hard;R16;Tobias Kamke;W
Doha;2014;Hard;Q;Ernests Gulbis;W
Doha;2014;Hard;S;Peter Gojowczyk;W
Doha;2014;Hard;W;Gael Monfils;W

David Ferrer;ESP;4.045;/Tennis/Players/Top-Players/David-Ferrer.aspx?t=pa&
Barclays ATP World Tour Finals;2014;Hard;RR;Kei Nishikori;L
ATP World Tour Masters 1000 Paris;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2014;Hard;R32;David Goffin;W
ATP World Tour Masters 1000 Paris;2014;Hard;R16;Fernando Verdasco;W
ATP World Tour Masters 1000 Paris;2014;Hard;Q;Kei Nishikori;L
Valencia;2014;Hard;R32;Andreas Seppi;W
Valencia;2014;Hard;R16;Fernando Verdasco;W
Valencia;2014;Hard;Q;Thomaz Bellucci;W
Valencia;2014;Hard;S;Andy Murray;L
Vienna;2014;Hard;R32;Bye;W
Vienna;2014;Hard;R16;Tobias Kamke;W
Vienna;2014;Hard;Q;Ivo Karlovic;W
Vienna;2014;Hard;S;Philipp Kohlschreiber;W
Vienna;2014;Hard;F;Andy Murray;L
ATP World Tour Masters 1000 Shanghai;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Shanghai;2014;Hard;R32;Martin Klizan;W
ATP World Tour Masters 1000 Shanghai;2014;Hard;R16;Andy Murray;W
ATP World Tour Masters 1000 Shanghai;2014;Hard;Q;Novak Djokovic;L
Tokyo;2014;Hard;R32;Marcel Granollers;L
Shenzhen;2014;Hard;R32;Bye;W
Shenzhen;2014;Hard;R16;Viktor Troicki;L
US Open;2014;Hard;R128;Damir Dzumhur;W
US Open;2014;Hard;R64;Bernard Tomic;W
US Open;2014;Hard;R32;Gilles Simon;L
US Open;2014;Hard;R64;Bye;W
US Open;2014;Hard;R32;Philipp Kohlschreiber;W
US Open;2014;Hard;R16;Mikhail Youzhny;W
US Open;2014;Hard;Q;Tommy Robredo;W
US Open;2014;Hard;S;Julien Benneteau;W
US Open;2014;Hard;F;Roger Federer;L
ATP World Tour Masters 1000 Canada;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2014;Hard;R32;Michael Russell;W
ATP World Tour Masters 1000 Canada;2014;Hard;R16;Ivan Dodig;W
ATP World Tour Masters 1000 Canada;2014;Hard;Q;Roger Federer;L
Hamburg;2014;Clay;R64;Bye;W
Hamburg;2014;Clay;R32;Mikhail Kukushkin;W
Hamburg;2014;Clay;R16;Andreas Seppi;W
Hamburg;2014;Clay;Q;Pablo Andújar;W
Hamburg;2014;Clay;S;Alexander Zverev;W
Hamburg;2014;Clay;F;Leonardo Mayer;L
Bastad;2014;Clay;R32;Bye;W
Bastad;2014;Clay;R16;Victor Hanescu;W
Bastad;2014;Clay;Q;Carlos Berlocq;L
Wimbledon;2014;Grass;R128;Pablo Carreño Busta;W
Wimbledon;2014;Grass;R64;Andrey Kuznetsov;L
Roland Garros;2014;Clay;R128;Igor Sijsling;W
Roland Garros;2014;Clay;R64;Simone Bolelli;W
Roland Garros;2014;Clay;R32;Andreas Seppi;W
Roland Garros;2014;Clay;R16;Kevin Anderson;W
Roland Garros;2014;Clay;Q;Rafael Nadal;L
ATP World Tour Masters 1000 Rome;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2014;Clay;R32;Mikhail Kukushkin;W
ATP World Tour Masters 1000 Rome;2014;Clay;R16;Ernests Gulbis;W
ATP World Tour Masters 1000 Rome;2014;Clay;Q;Novak Djokovic;L
ATP World Tour Masters 1000 Madrid;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R32;Albert Ramos-Vinolas;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R16;John Isner;W
ATP World Tour Masters 1000 Madrid;2014;Clay;Q;Ernests Gulbis;W
ATP World Tour Masters 1000 Madrid;2014;Clay;S;Kei Nishikori;L
Barcelona;2014;Clay;R64;Bye;W
Barcelona;2014;Clay;R32;Teymuraz Gabashvili;L
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R32;Jeremy Chardy;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R16;Grigor Dimitrov;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;Q;Rafael Nadal;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;S;Stan Wawrinka;L
ATP World Tour Masters 1000 Miami;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2014;Hard;R64;Teymuraz Gabashvili;W
ATP World Tour Masters 1000 Miami;2014;Hard;R32;Andreas Seppi;W
ATP World Tour Masters 1000 Miami;2014;Hard;R16;Kei Nishikori;L
Acapulco;2014;Hard;R32;Mikhail Kukushkin;W
Acapulco;2014;Hard;R16;Feliciano Lopez;W
Acapulco;2014;Hard;Q;Kevin Anderson;L
Rio de Janeiro;2014;Clay;R32;Jeremy Chardy;W
Rio de Janeiro;2014;Clay;R16;Federico Delbonis;W
Rio de Janeiro;2014;Clay;Q;Thomaz Bellucci;W
Rio de Janeiro;2014;Clay;S;Alexandr Dolgopolov;L
Buenos Aires;2014;Clay;R32;Máximo González;W
Buenos Aires;2014;Clay;R16;Santiago Giraldo;W
Buenos Aires;2014;Clay;Q;Albert Ramos-Vinolas;W
Buenos Aires;2014;Clay;S;Nicolás Almagro;W
Buenos Aires;2014;Clay;W;Fabio Fognini;W
Australian Open;2014;Hard;R128;Alejandro Gonzalez;W
Australian Open;2014;Hard;R64;Adrian Mannarino;W
Australian Open;2014;Hard;R32;Jeremy Chardy;W
Australian Open;2014;Hard;R16;Florian Mayer;W
Australian Open;2014;Hard;Q;Tomas Berdych;L
Auckland;2014;Hard;R32;Bye;W
Auckland;2014;Hard;R16;Donald Young;W
Auckland;2014;Hard;Q;Guillermo Garcia-Lopez;W
Auckland;2014;Hard;S;Yen-Hsun Lu;L
Doha;2014;Hard;R32;Alexandr Dolgopolov;W
Doha;2014;Hard;R16;Daniel Brands;L

Grigor Dimitrov;BUL;3.645;/Tennis/Players/Top-Players/Grigor-Dimitrov.aspx?t=pa&
ATP World Tour Masters 1000 Paris;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2014;Hard;R32;Pablo Cuevas;W
ATP World Tour Masters 1000 Paris;2014;Hard;R16;Andy Murray;L
Basel;2014;Hard;R32;Alexander Zverev;W
Basel;2014;Hard;R16;Vasek Pospisil;W
Basel;2014;Hard;Q;Roger Federer;L
Stockholm;2014;Hard;R32;Bye;W
Stockholm;2014;Hard;R16;Teymuraz Gabashvili;W
Stockholm;2014;Hard;Q;Jack Sock;W
Stockholm;2014;Hard;S;Bernard Tomic;W
Stockholm;2014;Hard;F;Tomas Berdych;L
ATP World Tour Masters 1000 Shanghai;2014;Hard;R64;Denis Istomin;W
ATP World Tour Masters 1000 Shanghai;2014;Hard;R32;Julien Benneteau;L
Beijing;2014;Hard;R32;Fernando Verdasco;W
Beijing;2014;Hard;R16;Pablo Andújar;W
Beijing;2014;Hard;Q;Novak Djokovic;L
US Open;2014;Hard;R128;Ryan Harrison;W
US Open;2014;Hard;R64;Dudi Sela;W
US Open;2014;Hard;R32;David Goffin;W
US Open;2014;Hard;R16;Gael Monfils;L
ATP World Tour Masters 1000 Cincinnati;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2014;Hard;R32;Jerzy Janowicz;L
ATP World Tour Masters 1000 Canada;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2014;Hard;R32;Donald Young;W
ATP World Tour Masters 1000 Canada;2014;Hard;R16;Tommy Robredo;W
ATP World Tour Masters 1000 Canada;2014;Hard;Q;Kevin Anderson;W
ATP World Tour Masters 1000 Canada;2014;Hard;S;Jo-Wilfried Tsonga;L
Wimbledon;2014;Grass;R128;Ryan Harrison;W
Wimbledon;2014;Grass;R64;Luke Saville;W
Wimbledon;2014;Grass;R32;Alexandr Dolgopolov;W
Wimbledon;2014;Grass;R16;Leonardo Mayer;W
Wimbledon;2014;Grass;Q;Andy Murray;W
Wimbledon;2014;Grass;S;Novak Djokovic;L
London / Queen's Club;2014;Grass;R64;Bye;W
London / Queen's Club;2014;Grass;R32;James Ward;W
London / Queen's Club;2014;Grass;R16;Edouard Roger-Vasselin;W
London / Queen's Club;2014;Grass;Q;Alexandr Dolgopolov;W
London / Queen's Club;2014;Grass;S;Stan Wawrinka;W
London / Queen's Club;2014;Grass;W;Feliciano Lopez;W
Roland Garros;2014;Clay;R128;Ivo Karlovic;L
ATP World Tour Masters 1000 Rome;2014;Clay;R64;Edouard Roger-Vasselin;W
ATP World Tour Masters 1000 Rome;2014;Clay;R32;Ivo Karlovic;W
ATP World Tour Masters 1000 Rome;2014;Clay;R16;Tomas Berdych;W
ATP World Tour Masters 1000 Rome;2014;Clay;Q;Tommy Haas;W
ATP World Tour Masters 1000 Rome;2014;Clay;S;Rafael Nadal;L
ATP World Tour Masters 1000 Madrid;2014;Clay;R64;Pablo Carreño Busta;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R32;Marius Copil;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R16;Tomas Berdych;L
Bucharest;2014;Clay;R32;Bye;W
Bucharest;2014;Clay;R16;Jiri Vesely;W
Bucharest;2014;Clay;Q;Sergiy Stakhovsky;W
Bucharest;2014;Clay;S;Gael Monfils;W
Bucharest;2014;Clay;W;Lukas Rosol;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R64;Marcel Granollers;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R32;Albert Ramos-Vinolas;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R16;David Ferrer;L
GRE vs. BUL EAGII Play-off;2014;Clay;RR;Markos Kalovelonis;W
ATP World Tour Masters 1000 Miami;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2014;Hard;R64;Albert Montanes;W
ATP World Tour Masters 1000 Miami;2014;Hard;R32;Kei Nishikori;L
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R64;Robin Haase;W
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R32;Ernests Gulbis;L
Acapulco;2014;Hard;R32;Marinko Matosevic;W
Acapulco;2014;Hard;R16;Marcos Baghdatis;W
Acapulco;2014;Hard;Q;Ernests Gulbis;W
Acapulco;2014;Hard;S;Andy Murray;W
Acapulco;2014;Hard;W;Kevin Anderson;W
Rotterdam;2014;Hard;R32;Dmitry Tursunov;W
Rotterdam;2014;Hard;R16;Ernests Gulbis;L
Australian Open;2014;Hard;R128;Bradley Klahn;W
Australian Open;2014;Hard;R64;Yen-Hsun Lu;W
Australian Open;2014;Hard;R32;Milos Raonic;W
Australian Open;2014;Hard;R16;Roberto Bautista Agut;W
Australian Open;2014;Hard;Q;Rafael Nadal;L
Brisbane;2014;Hard;R32;Robin Haase;W
Brisbane;2014;Hard;R16;Marin Cilic;L

Jo-Wilfried Tsonga;FRA;2.740;/Tennis/Players/Top-Players/Jo-Wilfried-Tsonga.aspx?t=pa&
FRA  vs. SUI DC Final;2014;Clay;RR;Stan Wawrinka;L
ATP World Tour Masters 1000 Paris;2014;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2014;Hard;R32;Jurgen Melzer;W
ATP World Tour Masters 1000 Paris;2014;Hard;R16;Kei Nishikori;L
Tokyo;2014;Hard;R32;Michal Przysiezny;L
Metz;2014;Hard;R32;Bye;W
Metz;2014;Hard;R16;Gilles Muller;W
Metz;2014;Hard;Q;David Goffin;L
FRA vs. CZE WG SF;2014;Clay;RR;Lukas Rosol;W
US Open;2014;Hard;R128;Juan Mónaco;W
US Open;2014;Hard;R64;Aleksandr Nedovyesov;W
US Open;2014;Hard;R32;Pablo Carreño Busta;W
US Open;2014;Hard;R16;Andy Murray;L
US Open;2014;Hard;R64;Mikhail Youzhny;L
ATP World Tour Masters 1000 Canada;2014;Hard;R64;Edouard Roger-Vasselin;W
ATP World Tour Masters 1000 Canada;2014;Hard;R32;Jeremy Chardy;W
ATP World Tour Masters 1000 Canada;2014;Hard;R16;Novak Djokovic;W
ATP World Tour Masters 1000 Canada;2014;Hard;Q;Andy Murray;W
ATP World Tour Masters 1000 Canada;2014;Hard;S;Grigor Dimitrov;W
ATP World Tour Masters 1000 Canada;2014;Hard;W;Roger Federer;W
Wimbledon;2014;Grass;R128;Jurgen Melzer;W
Wimbledon;2014;Grass;R64;Sam Querrey;W
Wimbledon;2014;Grass;R32;Jimmy Wang;W
Wimbledon;2014;Grass;R16;Novak Djokovic;L
London / Queen's Club;2014;Grass;R64;Bye;W
London / Queen's Club;2014;Grass;R32;David Goffin;W
London / Queen's Club;2014;Grass;R16;Marinko Matosevic;L
Roland Garros;2014;Clay;R128;Edouard Roger-Vasselin;W
Roland Garros;2014;Clay;R64;Jurgen Melzer;W
Roland Garros;2014;Clay;R32;Jerzy Janowicz;W
Roland Garros;2014;Clay;R16;Novak Djokovic;L
ATP World Tour Masters 1000 Rome;2014;Clay;R64;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Rome;2014;Clay;R32;Kevin Anderson;W
ATP World Tour Masters 1000 Rome;2014;Clay;R16;Milos Raonic;L
ATP World Tour Masters 1000 Madrid;2014;Clay;R64;Edouard Roger-Vasselin;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R32;Santiago Giraldo;L
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R32;Philipp Kohlschreiber;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;R16;Fabio Fognini;W
ATP World Tour Masters 1000 Monte Carlo;2014;Clay;Q;Roger Federer;L
FRA vs. GER WG QF;2014;Hard;RR;Peter Gojowczyk;L
FRA vs. GER WG QF;2014;Hard;RR;Tobias Kamke;W
ATP World Tour Masters 1000 Miami;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2014;Hard;R64;Adrian Mannarino;W
ATP World Tour Masters 1000 Miami;2014;Hard;R32;Marcos Baghdatis;W
ATP World Tour Masters 1000 Miami;2014;Hard;R16;Andy Murray;L
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2014;Hard;R64;Julien Benneteau;L
Dubai;2014;Hard;R32;Victor Hanescu;W
Dubai;2014;Hard;R16;Nikolay Davydenko;W
Dubai;2014;Hard;Q;Tomas Berdych;L
Marseille;2014;Hard;R32;Bye;W
Marseille;2014;Hard;R16;Nikolay Davydenko;W
Marseille;2014;Hard;Q;Edouard Roger-Vasselin;W
Marseille;2014;Hard;S;Jan-Lennard Struff;W
Marseille;2014;Hard;F;Ernests Gulbis;L
Rotterdam;2014;Hard;R32;Florian Mayer;W
Rotterdam;2014;Hard;R16;Marin Cilic;L
FRA  vs. AUS WG 1st Rd.;2014;Clay;RR;Lleyton Hewitt;W
Australian Open;2014;Hard;R128;Filippo Volandri;W
Australian Open;2014;Hard;R64;Thomaz Bellucci;W
Australian Open;2014;Hard;R32;Gilles Simon;W
Australian Open;2014;Hard;R16;Roger Federer;L

Ernests Gulbis;LAT;2.455;/Tennis/Players/Top-Players/Ernests-Gulbis.aspx?t=pa&
Basel;2014;Hard;R32;Borna Coric;L
Moscow;2014;Hard;R32;Bye;W
Moscow;2014;Hard;R16;Daniel Gimeno-Traver;W
Moscow;2014;Hard;Q;Andreas Seppi;W
Moscow;2014;Hard;S;Roberto Bautista Agut;L
ATP World Tour Masters 1000 Shanghai;2014;Hard;R64;Mikhail Youzhny;L
Beijing;2014;Hard;R32;Fabio Fognini;W
Beijing;2014;Hard;R16;Martin Klizan;L
Kuala Lumpur;2014;Hard;R32;Bye;W
Kuala Lumpur;2014;Hard;R16;Philipp Petzschner;W
Kuala Lumpur;2014;Hard;Q;Benjamin Becker;W
Kuala Lumpur;2014;Hard;S;Julien Benneteau;L
US Open;2014;Hard;R128;Kenny De Schepper;W
US Open;2014;Hard;R64;Dominic Thiem;L
US Open;2014;Hard;R64;Ivan Dodig;W
US Open;2014;Hard;R32;Steve Johnson;L
ATP World Tour Masters 1000 Canada;2014;Hard;R64;Joao Sousa;W
ATP World Tour Masters 1000 Canada;2014;Hard;R32;Julien Benneteau;L
Wimbledon;2014;Grass;R128;Jurgen Zopp;W
Wimbledon;2014;Grass;R64;Sergiy Stakhovsky;L
London / Queen's Club;2014;Grass;R64;Bye;W
London / Queen's Club;2014;Grass;R32;Kenny De Schepper;L
Roland Garros;2014;Clay;R128;Lukasz Kubot;W
Roland Garros;2014;Clay;R64;Facundo Bagnis;W
Roland Garros;2014;Clay;R32;Radek Stepanek;W
Roland Garros;2014;Clay;R16;Roger Federer;W
Roland Garros;2014;Clay;Q;Tomas Berdych;W
Roland Garros;2014;Clay;S;Novak Djokovic;L
Nice;2014;Clay;R32;Bye;W
Nice;2014;Clay;R16;Martin Klizan;W
Nice;2014;Clay;Q;Dmitry Tursunov;W
Nice;2014;Clay;S;Albert Montanes;W
Nice;2014;Clay;W;Federico Delbonis;W
ATP World Tour Masters 1000 Rome;2014;Clay;R64;Alejandro Falla;W
ATP World Tour Masters 1000 Rome;2014;Clay;R32;Stephane Robert;W
ATP World Tour Masters 1000 Rome;2014;Clay;R16;David Ferrer;L
ATP World Tour Masters 1000 Madrid;2014;Clay;R64;Jerzy Janowicz;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R32;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Madrid;2014;Clay;R16;Marin Cilic;W
ATP World Tour Masters 1000 Madrid;2014;Clay;Q;David Ferrer;L
Barcelona;2014;Clay;R64;Bye;W
Barcelona;2014;Clay;R32;Daniel Gimeno-Traver;W
