Novak Djokovic;SRB;12920;/Tennis/Players/Top-Players/Novak-Djokovic.aspx?t=pa&
Wimbledon;2012;Grass;S;Roger Federer;L
Roland Garros;2012;Clay;R128;Potito Starace;W
Roland Garros;2012;Clay;R64;Blaz Kavcic;W
Roland Garros;2012;Clay;R32;Nicolas Devilder;W
Roland Garros;2012;Clay;R16;Andreas Seppi;W
Roland Garros;2012;Clay;Q;Jo-Wilfried Tsonga;W
Roland Garros;2012;Clay;S;Roger Federer;W
Roland Garros;2012;Clay;F;Rafael Nadal;L
ATP World Tour Masters 1000 Rome;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2012;Clay;R32;Bernard Tomic;W
ATP World Tour Masters 1000 Rome;2012;Clay;R16;Juan Monaco;W
ATP World Tour Masters 1000 Rome;2012;Clay;Q;Jo-Wilfried Tsonga;W
ATP World Tour Masters 1000 Rome;2012;Clay;S;Roger Federer;W
ATP World Tour Masters 1000 Rome;2012;Clay;F;Rafael Nadal;L
ATP World Tour Masters 1000 Madrid;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R32;Daniel Gimeno-Traver;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R16;Stan Wawrinka;W
ATP World Tour Masters 1000 Madrid;2012;Clay;Q;Janko Tipsarevic;L
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R32;Andreas Seppi;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R16;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;Q;Robin Haase;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;S;Tomas Berdych;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;F;Rafael Nadal;L
ATP World Tour Masters 1000 Miami;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2012;Hard;R64;Marcos Baghdatis;W
ATP World Tour Masters 1000 Miami;2012;Hard;R32;Viktor Troicki;W
ATP World Tour Masters 1000 Miami;2012;Hard;R16;Richard Gasquet;W
ATP World Tour Masters 1000 Miami;2012;Hard;Q;David Ferrer;W
ATP World Tour Masters 1000 Miami;2012;Hard;S;Juan Monaco;W
ATP World Tour Masters 1000 Miami;2012;Hard;W;Andy Murray;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R64;Andrey Golubev;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R32;Kevin Anderson;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R16;Pablo Andujar;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;Q;Nicolas Almagro;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;S;John Isner;L
Dubai;2012;Hard;R32;Cedrik-Marcel Stebe;W
Dubai;2012;Hard;R16;Sergiy Stakhovsky;W
Dubai;2012;Hard;Q;Janko Tipsarevic;W
Dubai;2012;Hard;S;Andy Murray;L
Australian Open;2012;Hard;R128;Paolo Lorenzi;W
Australian Open;2012;Hard;R64;Santiago Giraldo;W
Australian Open;2012;Hard;R32;Nicolas Mahut;W
Australian Open;2012;Hard;R16;Lleyton Hewitt;W
Australian Open;2012;Hard;Q;David Ferrer;W
Australian Open;2012;Hard;S;Andy Murray;W
Australian Open;2012;Hard;W;Rafael Nadal;W

Roger Federer;SUI;10265;/Tennis/Players/Top-Players/Roger-Federer.aspx?t=pa&
Barclays ATP World Tour Finals;2012;Hard;RR;Janko Tipsarevic;W
Barclays ATP World Tour Finals;2012;Hard;RR;David Ferrer;W
Barclays ATP World Tour Finals;2012;Hard;RR;Juan Martin Del Potro;L
Barclays ATP World Tour Finals;2012;Hard;S;Andy Murray;W
Barclays ATP World Tour Finals;2012;Hard;F;Novak Djokovic;L
Basel;2012;Hard;R32;Benjamin Becker;W
Basel;2012;Hard;R16;Thomaz Bellucci;W
Basel;2012;Hard;Q;Benoit Paire;W
Basel;2012;Hard;S;Paul-Henri Mathieu;W
Basel;2012;Hard;F;Juan Martin Del Potro;L
ATP World Tour Masters 1000 Shanghai;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;R32;Yen-Hsun Lu;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;R16;Stan Wawrinka;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;Q;Marin Cilic;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;S;Andy Murray;L
NED vs. SUI WG Play-Off;2012;Clay;RR;Thiemo de Bakker;W
NED vs. SUI WG Play-Off;2012;Clay;RR;Robin Haase;W
US Open;2012;Hard;R128;Donald Young;W
US Open;2012;Hard;R64;Bjorn Phau;W
US Open;2012;Hard;R32;Fernando Verdasco;W
US Open;2012;Hard;R16;Mardy Fish;W
US Open;2012;Hard;Q;Tomas Berdych;L
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R32;Alex Bogomolov Jr.;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R16;Bernard Tomic;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;Q;Mardy Fish;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;S;Stan Wawrinka;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;W;Novak Djokovic;W
London Olympics;2012;Grass;R64;Alejandro Falla;W
London Olympics;2012;Grass;R32;Julien Benneteau;W
London Olympics;2012;Grass;R16;Denis Istomin;W
London Olympics;2012;Grass;Q;John Isner;W
London Olympics;2012;Grass;S;Juan Martin Del Potro;W
London Olympics;2012;Grass;F;Andy Murray;L
Wimbledon;2012;Grass;R128;Albert Ramos-Vinolas;W
Wimbledon;2012;Grass;R64;Fabio Fognini;W
Wimbledon;2012;Grass;R32;Julien Benneteau;W
Wimbledon;2012;Grass;R16;Xavier Malisse;W
Wimbledon;2012;Grass;Q;Mikhail Youzhny;W
Wimbledon;2012;Grass;S;Novak Djokovic;W
Wimbledon;2012;Grass;W;Andy Murray;W
Halle;2012;Grass;R32;Bye;W
Halle;2012;Grass;R16;Florian Mayer;W
Halle;2012;Grass;Q;Milos Raonic;W
Halle;2012;Grass;S;Mikhail Youzhny;W
Halle;2012;Grass;F;Tommy Haas;L
Roland Garros;2012;Clay;R128;Tobias Kamke;W
Roland Garros;2012;Clay;R64;Adrian Ungur;W
Roland Garros;2012;Clay;R32;Nicolas Mahut;W
Roland Garros;2012;Clay;R16;David Goffin;W
Roland Garros;2012;Clay;Q;Juan Martin Del Potro;W
Roland Garros;2012;Clay;S;Novak Djokovic;L
ATP World Tour Masters 1000 Rome;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2012;Clay;R32;Carlos Berlocq;W
ATP World Tour Masters 1000 Rome;2012;Clay;R16;Juan Carlos Ferrero;W
ATP World Tour Masters 1000 Rome;2012;Clay;Q;Andreas Seppi;W
ATP World Tour Masters 1000 Rome;2012;Clay;S;Novak Djokovic;L
ATP World Tour Masters 1000 Madrid;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R32;Milos Raonic;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R16;Richard Gasquet;W
ATP World Tour Masters 1000 Madrid;2012;Clay;Q;David Ferrer;W
ATP World Tour Masters 1000 Madrid;2012;Clay;S;Janko Tipsarevic;W
ATP World Tour Masters 1000 Madrid;2012;Clay;W;Tomas Berdych;W
ATP World Tour Masters 1000 Miami;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2012;Hard;R64;Ryan Harrison;W
ATP World Tour Masters 1000 Miami;2012;Hard;R32;Andy Roddick;L
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R64;Denis Kudla;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R32;Milos Raonic;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R16;Thomaz Bellucci;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;Q;Juan Martin Del Potro;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;S;Rafael Nadal;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;W;John Isner;W
Dubai;2012;Hard;R32;Michael Llodra;W
Dubai;2012;Hard;R16;Feliciano Lopez;W
Dubai;2012;Hard;Q;Mikhail Youzhny;W
Dubai;2012;Hard;S;Juan Martin Del Potro;W
Dubai;2012;Hard;W;Andy Murray;W
Rotterdam;2012;Hard;R32;Nicolas Mahut;W
Rotterdam;2012;Hard;R16;Mikhail Youzhny;W
Rotterdam;2012;Hard;Q;Jarkko Nieminen;W
Rotterdam;2012;Hard;S;Nikolay Davydenko;W
Rotterdam;2012;Hard;W;Juan Martin Del Potro;W
SUI vs. USA WG 1st RD;2012;Clay;RR;John Isner;L
Australian Open;2012;Hard;R128;Alexander Kudryavtsev;W
Australian Open;2012;Hard;R64;Andreas Beck;W
Australian Open;2012;Hard;R32;Ivo Karlovic;W
Australian Open;2012;Hard;R16;Bernard Tomic;W
Australian Open;2012;Hard;Q;Juan Martin Del Potro;W
Australian Open;2012;Hard;S;Rafael Nadal;L
Doha;2012;Hard;R32;Nikolay Davydenko;W
Doha;2012;Hard;R16;Grega Zemlja;W
Doha;2012;Hard;Q;Andreas Seppi;W
Doha;2012;Hard;S;Jo-Wilfried Tsonga;L

Andy Murray;GBR;8000;/Tennis/Players/Top-Players/Andy-Murray.aspx?t=pa&
Barclays ATP World Tour Finals;2012;Hard;RR;Tomas Berdych;W
Barclays ATP World Tour Finals;2012;Hard;RR;Novak Djokovic;L
Barclays ATP World Tour Finals;2012;Hard;RR;Jo-Wilfried Tsonga;W
Barclays ATP World Tour Finals;2012;Hard;S;Roger Federer;L
ATP World Tour Masters 1000 Paris;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2012;Hard;R32;Paul-Henri Mathieu;W
ATP World Tour Masters 1000 Paris;2012;Hard;R16;Jerzy Janowicz;L
ATP World Tour Masters 1000 Shanghai;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;R32;Florian Mayer;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;R16;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;Q;Radek Stepanek;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;S;Roger Federer;W
ATP World Tour Masters 1000 Shanghai;2012;Hard;F;Novak Djokovic;L
Tokyo;2012;Hard;R32;Ivo Karlovic;W
Tokyo;2012;Hard;R16;Lukas Lacko;W
Tokyo;2012;Hard;Q;Stan Wawrinka;W
Tokyo;2012;Hard;S;Milos Raonic;L
US Open;2012;Hard;R128;Alex Bogomolov Jr.;W
US Open;2012;Hard;R64;Ivan Dodig;W
US Open;2012;Hard;R32;Feliciano Lopez;W
US Open;2012;Hard;R16;Milos Raonic;W
US Open;2012;Hard;Q;Marin Cilic;W
US Open;2012;Hard;S;Tomas Berdych;W
US Open;2012;Hard;W;Novak Djokovic;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R32;Sam Querrey;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R16;Jeremy Chardy;L
ATP World Tour Masters 1000 Canada;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2012;Hard;R32;Flavio Cipolla;W
ATP World Tour Masters 1000 Canada;2012;Hard;R16;Milos Raonic;L
London Olympics;2012;Grass;R64;Stan Wawrinka;W
London Olympics;2012;Grass;R32;Jarkko Nieminen;W
London Olympics;2012;Grass;R16;Marcos Baghdatis;W
London Olympics;2012;Grass;Q;Nicolas Almagro;W
London Olympics;2012;Grass;S;Novak Djokovic;W
London Olympics;2012;Grass;W;Roger Federer;W
Wimbledon;2012;Grass;R128;Nikolay Davydenko;W
Wimbledon;2012;Grass;R64;Ivo Karlovic;W
Wimbledon;2012;Grass;R32;Marcos Baghdatis;W
Wimbledon;2012;Grass;R16;Marin Cilic;W
Wimbledon;2012;Grass;Q;David Ferrer;W
Wimbledon;2012;Grass;S;Jo-Wilfried Tsonga;W
Wimbledon;2012;Grass;F;Roger Federer;L
London / Queen's Club;2012;Grass;R64;Bye;W
London / Queen's Club;2012;Grass;R32;Nicolas Mahut;L
Roland Garros;2012;Clay;R128;Tatsuma Ito;W
Roland Garros;2012;Clay;R64;Jarkko Nieminen;W
Roland Garros;2012;Clay;R32;Santiago Giraldo;W
Roland Garros;2012;Clay;R16;Richard Gasquet;W
Roland Garros;2012;Clay;Q;David Ferrer;L
ATP World Tour Masters 1000 Rome;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2012;Clay;R32;David Nalbandian;W
ATP World Tour Masters 1000 Rome;2012;Clay;R16;Richard Gasquet;L
Barcelona;2012;Clay;R64;Bye;W
Barcelona;2012;Clay;R32;Sergiy Stakhovsky;W
Barcelona;2012;Clay;R16;Santiago Giraldo;W
Barcelona;2012;Clay;Q;Milos Raonic;L
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R32;Viktor Troicki;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R16;Julien Benneteau;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;Q;Tomas Berdych;L
ATP World Tour Masters 1000 Miami;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2012;Hard;R64;Alejandro Falla;W
ATP World Tour Masters 1000 Miami;2012;Hard;R32;Milos Raonic;W
ATP World Tour Masters 1000 Miami;2012;Hard;R16;Gilles Simon;W
ATP World Tour Masters 1000 Miami;2012;Hard;Q;Janko Tipsarevic;W
ATP World Tour Masters 1000 Miami;2012;Hard;S;Rafael Nadal;W
ATP World Tour Masters 1000 Miami;2012;Hard;F;Novak Djokovic;L
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R64;Guillermo Garcia-Lopez;L
Dubai;2012;Hard;R32;Michael Berrer;W
Dubai;2012;Hard;R16;Marco Chiudinelli;W
Dubai;2012;Hard;Q;Tomas Berdych;W
Dubai;2012;Hard;S;Novak Djokovic;W
Dubai;2012;Hard;F;Roger Federer;L
Australian Open;2012;Hard;R128;Ryan Harrison;W
Australian Open;2012;Hard;R64;Edouard Roger-Vasselin;W
Australian Open;2012;Hard;R32;Michael Llodra;W
Australian Open;2012;Hard;R16;Mikhail Kukushkin;W
Australian Open;2012;Hard;Q;Kei Nishikori;W
Australian Open;2012;Hard;S;Novak Djokovic;L
Brisbane;2012;Hard;R32;Mikhail Kukushkin;W
Brisbane;2012;Hard;R16;Gilles Muller;W
Brisbane;2012;Hard;Q;Marcos Baghdatis;W
Brisbane;2012;Hard;S;Bernard Tomic;W
Brisbane;2012;Hard;W;Alexandr Dolgopolov;W

Rafael Nadal;ESP;6690;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
Wimbledon;2012;Grass;R128;Thomaz Bellucci;W
Wimbledon;2012;Grass;R64;Lukas Rosol;L
Halle;2012;Grass;R32;Bye;W
Halle;2012;Grass;R16;Lukas Lacko;W
Halle;2012;Grass;Q;Philipp Kohlschreiber;L
Roland Garros;2012;Clay;R128;Simone Bolelli;W
Roland Garros;2012;Clay;R64;Denis Istomin;W
Roland Garros;2012;Clay;R32;Eduardo Schwank;W
Roland Garros;2012;Clay;R16;Juan Monaco;W
Roland Garros;2012;Clay;Q;Nicolas Almagro;W
Roland Garros;2012;Clay;S;David Ferrer;W
Roland Garros;2012;Clay;W;Novak Djokovic;W
ATP World Tour Masters 1000 Rome;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2012;Clay;R32;Florian Mayer;W
ATP World Tour Masters 1000 Rome;2012;Clay;R16;Marcel Granollers;W
ATP World Tour Masters 1000 Rome;2012;Clay;Q;Tomas Berdych;W
ATP World Tour Masters 1000 Rome;2012;Clay;S;David Ferrer;W
ATP World Tour Masters 1000 Rome;2012;Clay;W;Novak Djokovic;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R32;Nikolay Davydenko;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R16;Fernando Verdasco;L
Barcelona;2012;Clay;R64;Bye;W
Barcelona;2012;Clay;R32;Guillermo Garcia-Lopez;W
Barcelona;2012;Clay;R16;Robert Farah;W
Barcelona;2012;Clay;Q;Janko Tipsarevic;W
Barcelona;2012;Clay;S;Fernando Verdasco;W
Barcelona;2012;Clay;W;David Ferrer;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R32;Jarkko Nieminen;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R16;Mikhail Kukushkin;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;Q;Stan Wawrinka;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;S;Gilles Simon;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;W;Novak Djokovic;W
ATP World Tour Masters 1000 Miami;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2012;Hard;R64;Santiago Giraldo;W
ATP World Tour Masters 1000 Miami;2012;Hard;R32;Radek Stepanek;W
ATP World Tour Masters 1000 Miami;2012;Hard;R16;Kei Nishikori;W
ATP World Tour Masters 1000 Miami;2012;Hard;Q;Jo-Wilfried Tsonga;W
ATP World Tour Masters 1000 Miami;2012;Hard;S;Andy Murray;L
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R64;Leonardo Mayer;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R32;Marcel Granollers;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R16;Alexandr Dolgopolov;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;Q;David Nalbandian;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;S;Roger Federer;L
Australian Open;2012;Hard;R128;Alex Kuznetsov;W
Australian Open;2012;Hard;R64;Tommy Haas;W
Australian Open;2012;Hard;R32;Lukas Lacko;W
Australian Open;2012;Hard;R16;Feliciano Lopez;W
Australian Open;2012;Hard;Q;Tomas Berdych;W
Australian Open;2012;Hard;S;Roger Federer;W
Australian Open;2012;Hard;F;Novak Djokovic;L
Doha;2012;Hard;R32;Philipp Kohlschreiber;W
Doha;2012;Hard;R16;Denis Gremelmayr;W
Doha;2012;Hard;Q;Mikhail Youzhny;W
Doha;2012;Hard;S;Gael Monfils;L

David Ferrer;ESP;6505;/Tennis/Players/Top-Players/David-Ferrer.aspx?t=pa&
CZE vs.ESP DC Final;2012;Hard;RR;Radek Stepanek;W
CZE vs.ESP DC Final;2012;Hard;RR;Tomas Berdych;W
Barclays ATP World Tour Finals;2012;Hard;RR;Juan Martin Del Potro;W
Barclays ATP World Tour Finals;2012;Hard;RR;Roger Federer;L
Barclays ATP World Tour Finals;2012;Hard;RR;Janko Tipsarevic;W
ATP World Tour Masters 1000 Paris;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2012;Hard;R32;Marcel Granollers;W
ATP World Tour Masters 1000 Paris;2012;Hard;R16;Stan Wawrinka;W
ATP World Tour Masters 1000 Paris;2012;Hard;Q;Jo-Wilfried Tsonga;W
ATP World Tour Masters 1000 Paris;2012;Hard;S;Michael Llodra;W
ATP World Tour Masters 1000 Paris;2012;Hard;W;Jerzy Janowicz;W
Valencia;2012;Hard;R32;Olivier Rochus;W
Valencia;2012;Hard;R16;Albert Ramos-Vinolas;W
Valencia;2012;Hard;Q;Nicolas Almagro;W
Valencia;2012;Hard;S;Ivan Dodig;W
Valencia;2012;Hard;W;Alexandr Dolgopolov;W
Beijing;2012;Hard;R32;Yen-Hsun Lu;L
Kuala Lumpur;2012;Hard;R32;Bye;W
Kuala Lumpur;2012;Hard;R16;Alex Bogomolov Jr.;W
Kuala Lumpur;2012;Hard;Q;Igor Sijsling;W
Kuala Lumpur;2012;Hard;S;Julien Benneteau;L
ESP vs.USA WG SF;2012;Clay;RR;Sam Querrey;W
ESP vs.USA WG SF;2012;Clay;RR;John Isner;W
US Open;2012;Hard;R128;Kevin Anderson;W
US Open;2012;Hard;R64;Igor Sijsling;W
US Open;2012;Hard;R32;Lleyton Hewitt;W
US Open;2012;Hard;R16;Richard Gasquet;W
US Open;2012;Hard;Q;Janko Tipsarevic;W
US Open;2012;Hard;S;Novak Djokovic;L
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2012;Hard;R32;Stan Wawrinka;L
London Olympics;2012;Grass;R64;Vasek Pospisil;W
London Olympics;2012;Grass;R32;Blaz Kavcic;W
London Olympics;2012;Grass;R16;Kei Nishikori;L
Bastad;2012;Clay;R32;Bye;W
Bastad;2012;Clay;R16;Simone Bolelli;W
Bastad;2012;Clay;Q;Tommy Robredo;W
Bastad;2012;Clay;S;Grigor Dimitrov;W
Bastad;2012;Clay;W;Nicolas Almagro;W
Wimbledon;2012;Grass;R128;Dustin Brown;W
Wimbledon;2012;Grass;R64;Kenny De Schepper;W
Wimbledon;2012;Grass;R32;Andy Roddick;W
Wimbledon;2012;Grass;R16;Juan Martin Del Potro;W
Wimbledon;2012;Grass;Q;Andy Murray;L
s-Hertogenbosch;2012;Grass;R32;Pierre-Ludovic Duclos;W
s-Hertogenbosch;2012;Grass;R16;Leonardo Mayer;W
s-Hertogenbosch;2012;Grass;Q;Igor Sijsling;W
s-Hertogenbosch;2012;Grass;S;Benoit Paire;W
s-Hertogenbosch;2012;Grass;W;Philipp Petzschner;W
Roland Garros;2012;Clay;R128;Lukas Lacko;W
Roland Garros;2012;Clay;R64;Benoit Paire;W
Roland Garros;2012;Clay;R32;Mikhail Youzhny;W
Roland Garros;2012;Clay;R16;Marcel Granollers;W
Roland Garros;2012;Clay;Q;Andy Murray;W
Roland Garros;2012;Clay;S;Rafael Nadal;L
ATP World Tour Masters 1000 Rome;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Rome;2012;Clay;R32;Fernando Verdasco;W
ATP World Tour Masters 1000 Rome;2012;Clay;R16;Gilles Simon;W
ATP World Tour Masters 1000 Rome;2012;Clay;Q;Richard Gasquet;W
ATP World Tour Masters 1000 Rome;2012;Clay;S;Rafael Nadal;L
ATP World Tour Masters 1000 Madrid;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R32;Radek Stepanek;W
ATP World Tour Masters 1000 Madrid;2012;Clay;R16;Nicolas Almagro;W
ATP World Tour Masters 1000 Madrid;2012;Clay;Q;Roger Federer;L
Barcelona;2012;Clay;R64;Bye;W
Barcelona;2012;Clay;R32;Filip Krajinovic;W
Barcelona;2012;Clay;R16;Albert Montanes;W
Barcelona;2012;Clay;Q;Feliciano Lopez;W
Barcelona;2012;Clay;S;Milos Raonic;W
Barcelona;2012;Clay;F;Rafael Nadal;L
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R64;Bye;W
ATP World Tour Masters 1000 Monte Carlo;2012;Clay;R32;Thomaz Bellucci;L
ESP vs. AUT WG QF;2012;Clay;RR;Andreas Haider-Maurer;W
ESP vs. AUT WG QF;2012;Clay;RR;Jurgen Melzer;W
ATP World Tour Masters 1000 Miami;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Miami;2012;Hard;R64;Bernard Tomic;W
ATP World Tour Masters 1000 Miami;2012;Hard;R32;Julien Benneteau;W
ATP World Tour Masters 1000 Miami;2012;Hard;R16;Juan Martin Del Potro;W
ATP World Tour Masters 1000 Miami;2012;Hard;Q;Novak Djokovic;L
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R128;Bye;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R64;Grigor Dimitrov;W
ATP World Tour Masters 1000 Indian Wells;2012;Hard;R32;Denis Istomin;L
Acapulco;2012;Clay;R32;Santiago Gonzalez;W
Acapulco;2012;Clay;R16;Lukasz Kubot;W
Acapulco;2012;Clay;Q;Pablo Andujar;W
Acapulco;2012;Clay;S;Santiago Giraldo;W
Acapulco;2012;Clay;W;Fernando Verdasco;W
