"PC1","PC2","PC3","class"
-0.33715596159218,-0.514994641885513,0.57044977158188,"W"
-0.604803220720161,-0.225469281432296,0.349172106322124,"W"
-0.717086997248814,-0.132980932952115,0.213850583699044,"W"
-0.540856083047053,-0.23747544194515,0.286132526209852,"W"
-0.888262880203264,0.0708586750502655,0.0372193085923903,"L"
-0.535005748053624,-0.292869375614414,0.327351510216646,"W"
-0.694826705568431,-0.144318918223843,0.287742792749398,"W"
-0.794732196969139,-0.0526859580640418,0.218992318034751,"W"
-0.888262880203264,0.0708586750502655,0.0372193085923903,"W"
-0.487653912201011,-0.342939765130816,0.477707755271331,"W"
-0.669071473886383,-0.257303002031594,0.162177460841853,"W"
-0.542271911244571,-0.39905002954027,0.39844499457969,"W"
-0.867313485095201,-0.123544633114308,0.181773009442486,"W"
-0.888262880203264,-0.0708586750502675,-0.0372193085921266,"W"
-0.668630702880076,-0.351265758683187,0.464282933131938,"W"
-0.647445255017867,-0.356161887699499,0.36763312447669,"W"
-0.675460206979261,-0.288624248174782,0.249075255796527,"W"
-0.888262880203264,-0.0708586750502675,-0.0372193085921266,"L"
-0.734384201611353,-0.229225399819296,0.109767630210957,"W"
-0.536190039274674,-0.456032706384477,0.399242827438418,"W"
-0.486955354386661,-0.453354436028066,0.175315378575583,"W"
-0.546390218535631,-0.441112795488519,0.516800005802502,"W"
-0.45776297022919,-0.531705569744777,0.50435798114263,"W"
-0.892888513836003,-0.0898341279189854,0.263056769999246,"L"
-0.303126133144235,-0.655286652364807,0.381993319632814,"W"
-0.698506482054617,-0.306108236276819,0.387237580768221,"W"
-0.867313485095201,-0.123544633114308,0.181773009442486,"L"
-0.496955013009115,-0.477544753417584,0.430249754336784,"W"
-0.409737249718242,-0.58585331693578,0.533230462989615,"W"
-0.548146305107728,-0.438083550343086,0.351210056179533,"W"
-0.717521322344531,-0.285288708098298,0.398459513069456,"W"
-0.311038825204066,-0.441795611734823,0.330213862428914,"W"
-0.604975798820491,-0.18256360316251,0.205464571325803,"W"
-0.454615621873602,-0.314538917228777,0.169437046737115,"W"
-0.575540790652257,-0.133758368917286,-0.0195955486005653,"L"
-0.477299239311784,-0.26391708716878,0.124133893546069,"L"
-0.375113322719952,-0.416714195119818,0.500894733871079,"W"
-0.411356232544696,-0.314062473634664,0.0140725701756908,"W"
-0.604975798820491,-0.18256360316251,0.205464571325803,"W"
-0.580456860730892,-0.193068486277718,0.265191179600685,"W"
-0.8673134850952,0.123544633114307,-0.181773009442292,"L"
-0.311038825204066,-0.441795611734823,0.330213862428914,"W"
-0.519906687938988,-0.184789483881108,0.0671402081751692,"W"
-0.794732196969138,0.0526859580640408,-0.218992318034545,"L"
-0.452859535301505,-0.31756816237421,0.335026996360083,"W"
-0.673924121411006,-0.106205597002289,0.182659050024772,"W"
-0.519906687938988,-0.184789483881108,0.0671402081751692,"W"
-0.209595449910109,-0.531742019250499,0.200220310190396,"L"
-0.583853825612097,-0.172783323368254,0.130179788287442,"W"
-0.581929523745135,-0.165079615060474,0.0673022463541094,"W"
-0.8673134850952,0.123544633114307,-0.181773009442292,"W"
-0.583853825612097,-0.172783323368254,0.130179788287442,"W"
-0.415977733526884,-0.324410731551896,0.290091068808144,"W"
-0.586012834012766,-0.167348939396482,0.101753735825916,"W"
-0.623990639110405,-0.161744074983989,0.216686503627038,"L"
-0.451076829241556,-0.299110866245853,0.201159202998713,"W"
-0.452859535301505,-0.31756816237421,0.335026996360083,"W"
-0.799357830601877,0.033710505195323,0.0812837605568278,"W"
-0.509085617011867,-0.240664244189405,0.0508703253495738,"W"
-0.214498644318221,-0.173018966820971,0.110958350959009,"L"
-0.138481285130671,-0.322580307194712,0.592733759051917,"W"
-0.214498644318221,-0.173018966820971,0.110958350959009,"W"
-0.425530065847615,0.00162700907315114,0.0875414108552828,"W"
-0.675460206979261,0.288624248174781,-0.24907525579637,"L"
-0.115550979169585,-0.292160810574354,0.357497562037783,"W"
-0.338758504729768,-0.00770512960282325,-0.159605341700711,"W"
-0.347466310796443,-0.0459508298760752,0.180119038107625,"W"
