"PC1","PC2","PC3","class"
-0.388450142208467,-0.47885630052208,-0.0167416495087515,"W"
-0.507802209429012,-0.386491023750929,0.263313516511716,"W"
-0.615877925052575,-0.325753549532841,0.254532142831162,"W"
-0.670010861831798,-0.300696903183878,0.485582179373076,"W"
-0.737777271601493,-0.249287793998478,0.449281692695304,"W"
-0.928831212551162,-0.0716533228502426,0.534544018494115,"W"
-0.950242055390122,-0.0857623174240746,0.67623327539878,"W"
-0.979116188276843,-0.051249170054802,0.649108541384203,"W"
-0.670010861831798,-0.300696903183878,0.485582179373076,"W"
-0.578172677660287,-0.311866690767091,0.193460174239478,"W"
-0.979116188276843,-0.051249170054802,0.649108541384203,"W"
-0.929936612355481,-0.0730909022715254,0.377415262544937,"W"
-0.946609621934413,-0.0663875581554215,0.479845765678929,"W"
-0.714546151185833,-0.251368072240826,0.396722633149178,"W"
-0.749515265080259,-0.242119079734624,0.485483035623424,"W"
-0.979116188276843,-0.051249170054802,0.649108541384203,"W"
-0.928831212551162,-0.0716533228502426,0.534544018494115,"W"
-0.569621365177241,-0.35339958923642,0.243028704057651,"W"
-0.714546151185833,-0.251368072240826,0.396722633149178,"W"
-0.59924871460462,-0.320484537603008,0.23521210980757,"W"
-0.858025088693177,-0.113666798968413,0.327359036303573,"W"
-0.495975096976341,-0.411048910087359,-0.064358115913311,"W"
-0.818698345333,-0.168008261482001,0.43231145458816,"W"
-0.673556939105303,-0.271718704360459,0.283083611577431,"W"
-0.878744683744304,-0.148304372236023,0.58792258087981,"W"
-0.950242055390122,-0.0857623174240746,0.67623327539878,"L"
0.140646584608314,-1.13339864038419,0.660618527392719,"W"
-0.629771823026478,-0.286973783826191,0.256458919523325,"W"
-0.979116188276843,-0.051249170054802,0.649108541384203,"W"
-0.406467347272915,-0.477183559884017,0.107377373095359,"W"
-0.569621365177241,-0.35339958923642,0.243028704057651,"W"
-0.582558934798837,-0.318107115190815,0.32404183077444,"W"
-0.573572957769118,-0.359208135991111,0.37328415950878,"W"
-0.696784448279772,-0.25357630497717,0.295565736797812,"W"
-0.513663927435849,-0.392893962170245,0.129225495483826,"L"
-0.206491567555278,-0.515977517600059,0.123753159620429,"W"
-0.779051158445782,-0.0279044815443346,0.347223336762919,"W"
-0.508448697517413,-0.272111417123215,0.292582239880426,"W"
0.213777134021516,-1.0434203643214,0.693900088718379,"W"
-0.594583008857908,-0.185956386936381,0.302947912036776,"W"
-0.739724415085605,-0.0822459440579225,0.452175755047505,"W"
-0.710070935976334,-0.110892363774335,0.454331170187739,"W"
-0.950242055390122,0.0857623174240815,0.676233275398778,"L"
-0.423597546220328,-0.348233732264947,0.371593203341771,"W"
-0.650928597287183,-0.143609189085156,0.229504256965157,"W"
-0.850962682108086,0.0126714151525527,0.397279563004283,"L"
-0.594583008857908,-0.185956386936381,0.302947912036776,"L"
-0.670541334832864,-0.156356762310546,0.505347336082769,"W"
-0.534477458165214,-0.260879195942057,0.405905749255977,"W"
-0.591036931584403,-0.2149345857598,0.505446479832422,"W"
-0.950242055390122,0.0857623174240815,0.676233275398778,"W"
-0.445875299615667,-0.359799740032554,-0.071618549468541,"W"
-0.452471679107049,-0.382746879634219,0.344468469327195,"W"
-0.687648534056766,-0.163929113961071,0.352126030331675,"W"
-0.737875482050692,-0.125820498331778,0.450671109662722,"W"
-0.53690190806768,-0.260003047440963,0.304680926782915,"W"
-0.82864488638363,-0.097055202181218,0.58066214732458,"W"
-0.979116188276843,0.0512491700548087,0.649108541384203,"L"
-0.737452132332798,-0.146397079221531,0.409150604812159,"W"
-0.768598547972326,-0.116759091427195,0.42505102103293,"W"
-0.979116188276843,0.0512491700548087,0.649108541384203,"L"
-0.550776124681492,-0.296872776389326,0.271338331252871,"W"
-0.738945068863055,-0.145405511143608,0.427206436173164,"W"
-0.979116188276843,0.0512491700548087,0.649108541384203,"L"
-0.550043426461545,-0.273379056335326,0.310017257369689,"W"
-0.523619968608434,-0.304815636646711,0.335348689389623,"W"
-0.717496965714281,-0.161848314641289,0.375539495959017,"W"
-0.878731415190487,-0.0204041527954373,0.527283584938885,"L"
-0.395455459901669,-0.372697897838374,0.0471733999669775,"L"
-0.400330554664003,-0.388702023950006,0.173075490768506,"W"
-0.435579035903772,-0.391710537242138,0.292228156012843,"W"
-0.619911064471124,-0.249447733129073,0.478321745817846,"W"
-0.979116188276843,0.0512491700548087,0.649108541384203,"L"
-0.619911064471124,-0.249447733129073,0.478321745817846,"W"
-0.53690190806768,-0.260003047440963,0.304680926782915,"W"
-0.878731415190487,-0.0204041527954373,0.527283584938885,"W"
-0.304369641535816,-0.235631241159778,0.0406114765222712,"W"
-0.449859257406538,-0.141971887086104,0.302318237076766,"L"
-0.45387779570647,-0.114223646117236,0.111203807453725,"W"
-0.606030644992251,-0.0096913987796428,0.319078663028806,"W"
-0.73056242630868,0.109202190995818,0.187875071525609,"L"
-0.400769037775419,-0.142335133122788,0.12773749990559,"W"
-0.729457026504361,0.110639770417101,0.345003827474786,"L"
-0.425195845725908,-0.320103465595505,0.0867903072512208,"L"
-0.425195845725908,-0.320103465595505,0.0867903072512208,"W"
-0.4131574544795,-0.318247830574457,-0.0346801340964412,"W"
-0.570645618050167,-0.230129181229155,0.124220789212559,"W"
-0.499952571095734,-0.251719557035391,0.147518621513945,"L"
-0.496872194096236,-0.282916788625222,-0.0335523222875451,"W"
-0.722798467335948,-0.125596933891562,0.33209564478764,"W"
-0.796138320041201,-0.0819168140805992,0.411399371619315,"L"
-0.41351180151197,-0.339629476011157,0.130487114554342,"W"
-0.722798467335948,-0.125596933891562,0.33209564478764,"W"
0.0839909419034218,-0.987173967583265,0.599018640842903,"W"
-0.631939787482729,-0.184980514085402,0.220199423888683,"W"
-0.946609621934413,0.0663875581554275,0.479845765678938,"L"
-0.555157612242797,-0.247408491683638,0.167308452714612,"W"
-0.655170907898389,-0.182900235843054,0.272758483434808,"L"
0.265180859009325,-1.07772314747264,0.307255608633891,"L"
-0.524154357058841,-0.239311156871281,0.128833468529071,"L"
-0.501596548760131,-0.275031044172603,-0.000354947586381014,"W"
-0.688695906129331,-0.103978766115055,0.17897783082347,"W"
-0.850962682108088,-0.0126714151525468,0.397279563004298,"W"
-0.929936612355482,0.0730909022715312,0.377415262544951,"L"
0.100663951482353,-0.980470623467162,0.496588137708916,"W"
-0.688695906129331,-0.103978766115055,0.17897783082347,"W"
-0.730562426308682,-0.109202190995812,0.187875071525613,"W"
-0.829551839269127,0.00143757942128514,0.255590306099633,"L"
-0.443002103568494,-0.328163140714692,-0.0367138324684564,"W"
-0.487722332146319,-0.238161315224241,0.0329876479436633,"L"
-0.549954070171304,-0.251174078081919,0.212904715701613,"W"
-0.570731488549764,-0.22760600091235,0.206628466978594,"L"
-0.473188184682764,-0.287554813140867,0.251459203063469,"W"
-0.637363558331085,-0.143524961165632,0.237561507441595,"L"
0.266286258813645,-1.07916072689393,0.464384364583063,"W"
-0.413279154349495,-0.321240639320001,0.0074005390385152,"W"
0.101769351286672,-0.981908202888445,0.653716893658088,"W"
-0.759931374991743,-0.0779265824985653,0.334257075742514,"W"
-0.928831212551163,0.0716533228502478,0.534544018494122,"L"
-0.469236592090887,-0.281746266386176,0.12120374761234,"W"
-0.629517754448224,-0.157718183658989,0.0878150000605008,"L"
-0.31784031917699,-0.375672433829868,-0.0950146293083616,"W"
